account_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
809F95D10,-0.73271036,-0.40361634,0.24124353,-0.8622097,-0.56714654,0.18233517,-0.04929182,-0.49394408,-0.14196827,1.1075503,-0.9274571,0.4996325,-0.78049046,-0.12110365,-0.9371182,0.23172745,0.16768335,0.47447377,1.4299278,0.061936703,-0.18907371,-0.07566882,-0.24047944,-0.7390869,0.696275,1.7109886,0.84169793,-0.2195524,-0.21027264,-0.25490624,-0.3640459,0.6510206,0.051541887,0.07319037,-0.70107037,1.2583028,-0.6006421,0.76555353,0.10809721,0.974746,0.95695615,-0.29103643,0.24478388,0.23340349,-0.951658,0.030605284,-0.27354556,-0.7045242,-0.53993964,-0.48581886,-0.12983847,0.56865215,0.5829049,0.17460114,0.060187165,-0.25407752,-0.06554684,0.2943264,0.20521787,-0.7508861,0.23325527,0.036653697,0.21085325,-0.14142475
809FA9220,0.013742592,-0.0039340686,-0.0014546141,0.0097447615,0.0006162245,0.0012895186,0.013100142,-0.011062194,-0.00790913,-0.004463762,-0.0076006707,0.013408458,-0.012483679,-0.009374514,-0.0115971025,-0.0026841015,-0.011221757,-0.0069445316,-0.0054570325,0.00979685,0.0058788694,0.008778168,0.012943158,0.0013144352,-0.004616402,-0.014290744,0.010076456,0.0055927467,-0.00022286549,0.0014303178,0.013009153,0.0005851891,0.0018486232,-0.004723495,0.012987385,-0.009864386,0.008402385,-0.01512819,-0.0132828,0.0007599648,-0.003060326,-0.014671693,-0.0045704767,0.00578952,0.004131945,-0.012102313,-0.00404267,0.011735152,0.012713449,-0.006735023,-0.005137369,-0.012948256,-0.006012056,0.0038094,0.004141664,0.006434461,-0.014643639,-0.012440771,0.00042102486,-0.008152582,-0.01480566,-0.006862523,0.005569691,0.0039977506
809FD73D0,0.015129913,0.007171802,0.0027409438,-0.008076176,-0.010286156,0.012664076,-0.0064417496,0.014387887,0.0010597538,0.0066001676,0.012510827,-0.0058457907,0.012446396,0.010574201,-0.004093632,-0.006028669,0.012052152,0.0008942634,0.00565405,-0.013712216,-0.0067052487,3.7260354e-05,-0.0066773724,-0.006891994,0.0018149298,0.008547047,0.0024698135,0.003633894,-0.0071052574,-0.0006003957,0.0034167245,0.00472958,-0.008541035,-0.005951967,-0.006252691,-0.0123473,0.005514642,-0.004239043,-0.0058314074,0.0031835139,-0.0043777004,-0.010893853,-0.009986637,9.0729445e-05,-0.003902454,0.008713933,-0.007194942,0.013422012,0.010137165,-0.005080268,0.00411118,0.0012517776,-0.00018217228,-0.0048057437,0.0069571007,0.0032290313,0.013216801,-0.0134663,-0.008444073,-0.013899663,-0.012202928,0.0023193639,0.0038795006,-0.004754452
809FD9E00,-0.011179596,-0.007193338,-0.0063781794,0.006203033,0.0012870729,0.0052019972,0.00032695383,-0.015488189,-0.011672847,0.00999238,0.006752096,-0.0061082803,-0.014877709,0.00833925,0.010329552,-0.0013259836,0.009390712,-0.0075953696,-0.010057211,0.013250463,-0.0058724303,-0.004343169,0.0039320234,0.013814066,-0.014690703,0.010771578,0.010331528,-0.0029884595,0.012714945,0.007819027,-0.002311295,0.0064700637,0.010086849,-0.010839846,-0.0067941826,0.0004155822,0.0067299083,2.849102e-05,0.010173988,-0.009418974,-0.012268644,0.010539597,0.009673646,-0.0055792183,-0.003990328,0.014799789,0.0059632845,-0.0035270248,-0.0139852185,-0.013933655,-0.0136657,0.0028129183,0.015307039,0.009013219,-0.01187714,0.003532458,-0.009619769,-0.013778433,-0.0015366152,0.009357536,0.0021110177,0.0075460896,-0.0069329683,-0.009328352
809FE17B0,-0.0026520789,0.0043502375,-0.0068928283,-0.014996363,-0.0056954306,0.0068664346,-0.007374568,0.015338188,-0.004755659,0.003515467,-0.011268303,0.0047915857,-0.015189175,-0.00896463,-0.0050430372,0.010546597,0.00602006,-0.015516795,0.012989409,0.008080682,-0.008569023,-0.0071630143,0.013236525,-0.008439871,0.004453104,0.009618243,0.015175881,-0.0051922165,-0.0034619756,-0.003235383,0.013344374,-0.0035718195,0.0023219492,0.0040122736,-0.0047123004,0.012366781,0.00549078,0.010079343,0.0016645268,0.005698327,-0.010509059,0.008430786,0.0077166,-0.012579985,0.012878122,0.014577741,-0.011810426,-0.0060257986,-0.011328425,-0.012011368,-0.009247163,0.0130178295,0.010073729,-0.007475661,-0.0119239185,-0.011043942,-0.011881534,0.015331071,0.0058275163,-0.01502087,-0.01362245,0.0060087703,0.01414478,-0.0034378897
809FE8E20,0.8694498,-0.4664434,0.2827852,-0.6538026,-0.052987218,-0.45789945,-0.9750649,-0.51038456,-0.17170449,0.17822471,-1.0797933,1.4819574,-0.9967211,-0.68988067,-0.28187937,0.3270033,-0.48960915,-0.536769,1.8344308,0.1173699,1.1422285,0.35835582,-0.76318216,-1.4805319,0.3271309,0.37694007,0.07714911,-0.6022381,0.6434424,-0.207897,-0.3877129,0.34917486,-0.6181435,0.045605406,-1.4908837,-0.2765736,-0.19651079,0.66538584,-1.1809628,0.28064612,0.025518931,-0.9130562,-0.6370397,-0.7428992,-1.3895854,-0.5853548,-0.44145104,-1.2932017,-0.1683561,0.57407576,-0.020829076,0.33002374,-0.48410794,0.8760317,-0.605857,-0.5535445,0.5606967,-0.5396724,0.5913438,-0.72951204,1.0907485,0.6480913,0.97398025,0.1337471
809FE9910,0.806945,-0.3782829,0.23680612,-0.5961719,-0.019480411,-0.42357215,-0.8998867,-0.446966,-0.14597352,0.18107134,-0.9204331,1.4180725,-0.8708149,-0.69580203,-0.25492895,0.3337737,-0.45717865,-0.50141627,1.7075043,0.09218683,1.0206394,0.34364998,-0.76184154,-1.3964356,0.31440088,0.36053097,0.039958168,-0.58162117,0.63132274,-0.17396282,-0.3417858,0.32034934,-0.57518446,0.049657147,-1.3993706,-0.23266736,-0.16966875,0.57796276,-1.0962424,0.22903398,0.02424337,-0.8387975,-0.5748985,-0.72692037,-1.2363378,-0.56283975,-0.42999586,-1.1708376,-0.11246343,0.5568633,-0.058382146,0.2926651,-0.42630088,0.7867693,-0.5922352,-0.49149582,0.4882279,-0.5014872,0.4706351,-0.6437658,1.0022428,0.602997,0.91227245,0.13079534
809FF1BC0,0.0745914,-0.44666937,-0.07945943,-0.19735892,-0.07071831,-0.6078993,-0.053657796,0.20121947,0.5774806,0.5883373,-0.688852,1.4040886,0.6058231,-0.114249445,-0.31877154,-0.28723007,-0.31328297,0.61332303,-0.17977567,0.55492884,0.5334958,-0.2420638,-0.057270985,-0.5318718,-0.09758133,0.8445997,-0.04862126,-0.09724538,-0.62002206,-0.47032833,-0.14271674,0.58785063,0.13402186,-0.08319342,-0.33945575,0.88921136,-0.42412016,-0.033850346,-0.46100628,-0.11191878,0.4413522,-0.7824884,-0.34837344,0.009678307,-1.4647466,-1.2990426,0.093632355,-0.857707,0.32105488,0.19897065,-0.483826,0.59279233,0.035894196,0.13015291,0.25164086,0.4845352,0.1602133,-0.19379798,1.3749685,-0.5637658,0.007878958,0.67295176,0.88480246,0.37801972
809FF6E60,0.77433646,-0.38843784,0.20428964,-0.5890075,-0.015444575,-0.43366137,-0.9009955,-0.45359138,-0.14989132,0.17083594,-0.9397968,1.4149779,-0.88900644,-0.66736627,-0.26418564,0.32833984,-0.45679432,-0.48853144,1.6950163,0.09455055,1.0509799,0.3313176,-0.77229697,-1.3809751,0.3281863,0.3482758,0.06382735,-0.5947956,0.6161087,-0.2027761,-0.35172486,0.31503856,-0.5846075,0.079983,-1.3769333,-0.25891474,-0.16829208,0.56033176,-1.1024321,0.22907405,0.021998527,-0.785702,-0.60124004,-0.7332332,-1.2823205,-0.5316675,-0.4488827,-1.159001,-0.08531242,0.52898085,-0.07814373,0.2941296,-0.46400893,0.7857702,-0.59446806,-0.50080407,0.49837837,-0.49740615,0.47527206,-0.6339236,0.9702216,0.5782397,0.8943885,0.10945462
809FF8A10,0.014623256,0.01378274,0.014680229,0.004825961,0.009273548,-0.0052880384,0.003037056,-0.00059200637,0.00020291097,-0.002233373,-0.003831068,0.008990722,-0.013543492,-0.0029571895,0.014532218,0.008762887,-0.011720084,0.0006984379,-0.010858929,0.013519842,-0.01408555,0.004924344,0.00041277893,-0.0031193905,-0.013656156,-0.0011563692,-0.0075100176,0.005731724,0.014337165,0.009704355,0.015268898,-0.0062364414,0.009959735,-0.00974974,0.010848343,-0.0073380545,0.009650407,-0.0027803872,-0.003904093,-0.012436172,-0.011732578,0.015322927,0.008930301,-0.005009366,0.00021089427,0.015237754,0.009486115,0.007956076,0.010053491,-0.011389999,0.0028236918,-0.009013908,-0.0007505864,-0.0009948295,-0.012689836,0.0064707417,-0.0032752194,0.0035119765,-0.0069351774,0.0032517426,0.005690746,0.0064879227,0.0018415283,-0.0041297562
809FFB470,-0.01380714,-0.007324148,0.009409372,0.0088706985,-0.011641461,-0.014184188,-0.0036008358,-0.0098501,-0.015274061,0.004434064,-0.0014999826,-0.0046341848,0.012854189,0.0012913756,-0.0055910796,-0.0116524175,-0.013607858,0.013444785,0.008828813,-0.0064201634,-0.0035628304,0.012173384,0.0066099428,-0.0019390285,-0.0070681553,0.0075937565,0.010537382,8.1695616e-05,0.0113916565,0.003896188,-0.00087614916,-0.010472186,0.011873379,-0.010476701,-0.008669358,-0.011172032,0.0005330965,-0.0026808344,0.005457172,0.00443173,-0.0015795268,0.010951351,0.005448127,0.0024140738,-0.0030133966,-0.005514348,-0.004152136,0.00965035,0.007397594,-0.009744117,-0.00948167,0.0076037887,0.010007165,0.006698368,-0.0117015,0.006375529,0.012414224,-0.008422611,-0.014284205,-3.5472214e-05,0.0045154206,-0.012494076,0.0066278987,-0.0072970428
80A0013C0,-0.0042672306,0.004672926,0.008576985,0.007272953,-0.008800566,-0.0049040616,-0.002133008,0.008571003,0.0006805677,0.013915271,0.015566336,0.015496135,-0.0020270403,0.0051332936,0.005125664,-0.009601109,0.013886478,-0.0064455085,0.000115001574,0.007322347,-0.012391543,-0.013139516,-0.0134866,0.01093293,-0.0005418509,0.002589304,0.014534002,0.009366253,-0.014474263,0.004954532,0.009832269,-0.015486969,0.006718399,0.0010991339,-0.007851085,-0.0094221085,-0.010186225,-0.012024345,-0.006284751,0.0021979008,-0.0048368126,0.0019645859,0.0048683695,-0.0050777756,-0.00076389685,-0.005114803,-0.011399498,-0.012615586,-0.012131061,0.0141241215,-0.010593982,0.010737505,-0.0016557891,-0.0061396435,-0.009824753,0.010793414,-0.01078354,0.0057803616,0.009863339,-0.0104178935,0.0018724389,-0.0087675005,0.00023649447,-0.0036363658
80A032720,-0.4535031,-0.32203722,-0.2566506,0.17324606,0.04136726,-0.8952523,-0.5174572,0.2612891,0.13262327,0.5445098,0.039101277,1.1103855,0.35543308,-0.2512583,-0.16596918,-0.405666,0.2143404,0.883879,-0.017567946,0.47111833,-0.4070477,0.11770217,0.2647091,-1.0610449,0.45715454,0.7905476,-0.08842484,-0.40725428,-0.56361693,-0.31207454,-0.1016872,0.4977722,-0.45939857,0.40982795,-0.30647907,0.44560835,0.04097659,-0.282905,-0.15414467,-0.12620685,-0.100593984,-0.72192544,-0.3494612,-0.33297634,-1.13857,-0.12985867,-0.35215682,-0.13086574,0.7549166,-0.21575145,-0.43937242,-0.7531802,-0.40775532,0.44577387,-0.6908326,-0.12219914,-0.32090652,-0.22664908,0.38662997,-0.40137058,0.21609476,0.52086556,0.49980092,0.7428601
80A0493B0,0.008387838,0.00863106,-0.0053710546,-0.0033297017,0.015592981,-0.003539756,0.009005906,0.014961563,-0.010926252,0.009915246,-0.010860806,0.007898677,-0.0035615787,-0.011230905,0.008306036,-0.0081642475,0.011966443,0.014226861,0.012596734,-0.0017331578,-0.000419572,-0.01429466,0.0029128287,0.010470282,-0.0063755102,-0.014472613,-0.010139875,-0.004148878,0.0073934197,-0.004133558,0.008228531,-0.005767608,-0.012269709,0.0081917215,0.00286825,-0.010955522,0.004888257,-0.010859702,0.0045350157,-0.0014389697,-0.0004415363,0.0143949445,0.006437475,-0.0138913635,-6.790459e-05,0.00963885,-0.003636798,0.014473034,-0.010383198,-0.015358733,0.011312094,-0.008678196,0.015433533,-0.013867186,0.0075891167,0.0014740787,0.014904665,0.014167225,0.008125795,0.010520464,0.002941871,0.0034727193,0.0030845273,0.013835136
80A0585D0,0.0010772683,-0.005162118,0.007266339,0.01064414,-0.010953611,-0.0019052438,-0.011425694,0.012989961,0.0003714282,0.008289099,0.002405135,-0.0011623986,-0.0043317005,0.0017702673,-0.012544518,-0.011923863,0.013420327,0.0039560664,0.003505364,0.0017563645,-0.0011697169,0.0025138203,0.0038379245,-0.011650335,0.01143438,-0.0040072557,0.005947057,-0.0077030286,-0.0054603014,-0.0064448826,-0.014042389,-0.0014006253,0.012920659,-0.013073025,0.008532068,-0.008908415,-0.008118199,-0.003581535,-0.0095981285,0.0053395573,0.013025545,0.0016478281,0.01195069,0.0061030034,0.0063266065,0.008301089,-0.015479233,0.007952569,-0.005796356,-0.012622889,-0.009064496,-0.013230817,0.0151046235,-0.004723288,0.012934698,0.0039005056,-0.008754369,-0.011930065,0.00010142848,-0.012405664,-0.008595681,0.012045955,0.0050873403,0.012713203
80A0AF7B0,-0.15778051,-0.13542455,1.0541177,-0.21168673,0.29018494,-0.25928336,-0.4173337,-0.17656603,0.9646124,1.395323,-0.61848134,0.7916528,-0.2786679,-0.7604723,-0.07215012,1.2096509,1.0615196,1.0413942,0.83633393,-0.11603452,0.7155012,-0.3203132,-0.19056591,-1.1382288,0.55683887,0.7154516,1.1465355,0.26133132,-0.73835963,0.07426763,0.07755082,-0.34347323,-0.9139651,-0.12942809,-1.3801811,-0.0877002,-1.1726868,-0.24686997,-0.756929,-0.70655304,-0.28340334,-0.048309673,-1.3003678,-0.40535018,-1.7970455,0.8081803,-0.77907944,-0.6600735,-0.015978875,0.9058206,-0.06986777,0.028806182,0.40207434,1.0040412,-0.25891405,0.70309263,0.98274326,0.13049193,1.303617,-0.14498457,0.42307016,0.38111794,1.4876812,-1.0783073
80A0D2290,-0.37331262,-0.57867056,0.34118864,-0.32848972,-0.8130391,-0.9781615,-0.36344972,-0.6856261,0.8022882,1.3400367,-1.1684742,0.8680582,0.30438143,0.7067946,-0.9606549,0.15788968,-0.69313467,-0.45095438,0.5556058,0.97128654,0.49068564,0.09823054,-0.21394938,0.013489269,1.0976226,1.3244727,0.050757818,0.9348151,0.16272503,-0.18314068,0.108148955,0.95885235,-1.7901287,-0.07986422,0.13731164,0.30259177,-0.5163892,-0.0915544,-0.86281955,-0.6012851,-0.34842256,-1.3748521,0.31249595,-1.1771874,-0.48224106,-0.19079854,0.36024827,-1.7638117,-0.67157835,-0.60448146,0.5003888,0.5432293,0.7228609,0.32240754,0.93176186,0.21033604,0.51338816,-1.3999321,0.97637725,-0.13165812,0.2782201,0.09003254,0.32051128,-0.14435972
80A0D5F60,-0.012975259,0.001789989,0.0058345255,-0.013583096,0.0013597421,-0.013071729,0.01535479,0.010072259,0.0062873885,0.0013082419,-0.0047624335,0.010377036,0.00065461546,0.014649533,-0.0068528485,-0.0034247003,-0.007078074,-0.009327298,-0.0115975365,-0.0123640485,0.0060072355,-0.0019634217,-0.0017277319,-0.010204945,0.009553062,-0.013483478,-0.011580389,-0.012799161,0.0073489845,-0.0135826245,0.0085279215,0.009599609,-0.015119258,0.011572812,-0.004933702,0.00354754,-0.0074764267,-0.003183404,-0.00913552,0.000822071,-0.00066449307,-0.003057437,0.004424611,-0.0031630602,0.011255719,-0.013481101,0.00716063,-0.0014889743,-0.0017435942,-0.009712433,-0.0010716002,-0.0032462422,0.0067865886,0.013953816,0.0060566776,0.0053595323,-0.011511797,-0.006810438,-0.0066318717,0.007092448,0.0062571894,0.007504627,-0.0098012965,0.012453729
80A0D9530,-0.29133046,-0.08259767,-0.16742943,-0.16052681,-0.9505195,-0.3019725,-1.3933191,0.25035942,0.9377619,0.09385031,-0.437989,0.4259189,-0.42219537,-0.32020122,-1.5312256,0.43570188,0.21637195,-0.47104558,0.5991182,-0.61000836,-0.15189335,-0.8331695,-1.5213548,-1.2901653,0.5362263,1.1789205,0.44376162,1.2573019,0.17677364,-1.7479309,-1.2826433,-0.8835714,-0.14544784,-0.86853176,-0.4089579,0.63118863,-0.77244955,-0.7006991,-0.48203164,-0.06085951,0.3259192,-0.3826128,-0.9601703,-0.98397875,-1.9734975,-0.28224275,0.23800111,-0.7015979,-0.019256288,1.0799403,0.88659424,-0.22846304,0.48753577,0.3944991,-0.1403206,0.36203384,-0.97213656,0.10583736,1.1679279,1.0029109,0.031417593,0.7838176,0.53895247,-0.54369414
80A0EE580,-0.015200755,-0.013367744,-0.007363517,0.008140337,0.011766069,0.013982294,0.012496766,-0.012222737,0.0032972172,-0.015135862,-0.010208093,0.009186512,-6.441027e-06,0.011944681,0.003935624,-0.0012243018,0.011359276,0.001999287,0.003236033,2.5933608e-05,-0.002266815,0.006398106,0.009840477,0.00579419,-0.0070912167,-0.013817292,-0.0061521865,-0.0009312276,0.014750583,-0.007935192,-0.0101330485,-0.0053435043,0.010501105,-0.0006411802,-0.0062229577,-0.005418103,-0.008078286,-0.010864135,0.0072336253,-0.005147135,-0.01005638,0.008642273,-0.008844063,0.003843071,-0.004221786,-0.0072425473,-0.014170375,0.010597866,-0.0036712755,0.0131184645,-0.005512668,-0.007469924,0.002849102,0.0082833,0.0036164504,-0.014556715,0.0144868735,0.014152665,-0.007820306,-0.013574118,-0.007421652,0.012019265,0.011280397,0.0011995118
80A0EF050,-0.33743706,-1.0343158,0.33474603,-0.70455694,0.24866326,-0.8844852,-0.27740324,-0.17380565,-0.9239059,0.4440162,-0.13673314,0.24637187,-1.2837491,-1.1260056,-1.019149,-0.23227963,-0.5661417,0.47953284,0.4867278,-0.08322898,0.31902134,-0.3816184,0.2344579,-1.0605427,-0.053973146,0.4973187,-0.35158488,0.5897707,-0.75396115,-0.2920781,-1.0409138,0.5049599,-0.52487844,0.41437587,-1.0715717,0.8940939,-0.16427505,0.6526743,-0.7341662,0.38733232,0.2311173,-0.6833409,-0.0289797,-0.91121864,-0.4101852,-0.38900167,0.06592639,-1.3361568,-0.064169005,-0.37956414,-0.24679445,0.66288865,0.037726264,0.52512187,-0.15357068,-0.04431495,0.14180627,-0.5769235,0.03333016,-0.37727776,0.41788167,-0.44683307,0.17922364,0.54743266
80A0F2A20,0.035823043,-0.10717853,0.7950677,0.09891269,-0.7892314,-0.31754082,-0.09444581,-0.37314707,0.40081272,0.25350556,-0.34875545,1.1815715,-0.7984943,-0.5408746,-1.6842946,-0.45845866,-0.075859025,0.39500752,0.93496305,0.42074597,0.49459612,0.28254652,-0.4057489,0.20991474,-0.10596332,0.65386266,0.6096817,0.1992481,-0.7208435,-0.26738715,-0.15757641,-0.44683942,-1.0048066,-0.5706054,-0.32594612,-0.38197178,-0.7328052,0.90779555,-0.486222,-0.18200772,0.4383419,-1.3598778,-0.09822626,-0.70434815,-0.93394804,-0.2122308,0.27728483,-1.1744283,0.44050124,-0.6934834,-0.19508173,0.4796017,1.276075,0.7948323,-0.17179628,0.84870875,0.7010994,-0.7775015,0.73006976,0.21050847,1.0218353,-0.769727,1.2857964,-0.5387323
80A0FC1B0,0.012471195,0.015116507,-0.0022789575,-0.0013842955,0.0117361285,0.013544463,0.011262955,0.00021704286,0.009298526,-0.0042929593,-0.0004270412,-0.0036181193,0.00020604953,-0.010592997,-0.012384031,0.0046443064,-0.009972079,-0.0025424473,-0.0010367632,0.0006099697,-0.004362097,0.01502247,0.008190971,0.0024412423,-0.015344596,-0.0038963798,-0.012863273,0.0014394093,-0.0025582295,0.0057196748,-0.003162399,0.0057400893,-0.014160866,-0.0059849247,0.010174133,-0.0073638465,-0.010820208,0.003268443,0.011287767,0.010861434,-0.0024312492,-0.012809517,0.0073531345,-0.0037419554,0.009015022,-0.0069456976,-0.013809165,0.0033770837,0.014778711,0.008951951,-0.013774313,0.0049136784,0.014464093,-0.008906515,0.008869972,0.0040978827,0.0034479313,0.008337399,0.0025314987,-0.0041123144,-0.005171461,0.0015394222,0.006823022,-0.011570621
80A11BB90,0.14387313,-0.7888704,0.29079586,-1.207188,-0.14671145,-1.332432,-0.31014338,-0.060320865,0.19474433,0.99891675,-0.4051604,0.763013,-0.052553505,-0.5770863,-0.9732639,-0.39407387,-0.7997398,-0.80025,0.49656335,0.47496048,0.27812457,0.4968692,-1.3582499,-0.98402935,0.29742038,0.9538084,0.78384864,0.40059772,-0.06734233,-0.19403483,0.160771,0.10745326,-0.36510116,0.5376426,-0.9583889,-0.12287263,0.09360365,0.6091444,-1.3779116,-0.54966253,0.3300643,-0.100949034,-0.81001616,-0.43270588,-1.6142817,0.3125039,0.8687013,-1.6343739,0.28320506,0.6654303,-0.3220016,0.4859764,-0.038882963,0.14174816,0.8958146,0.1876549,0.10541227,-0.079168305,0.18524873,-0.5999909,-0.040277924,0.28886163,-0.17878953,-0.6827625
80A127D20,-1.0413446,0.12917441,0.38794196,0.08602998,-1.0261437,-0.29701927,-0.37907794,-0.34604943,-0.06198709,1.328668,-0.6519475,0.5338026,-0.3264074,-0.41568223,-1.0246575,-0.15068756,-0.45606115,0.28596342,0.7509029,0.14060935,0.4363005,-0.27086264,-0.007398147,-0.37814286,-0.07745392,0.89851403,-0.15564334,0.018014425,-0.76493675,-1.8338895,-1.3377514,-0.0014336167,-0.03737407,0.07394917,0.13458914,0.52948874,0.09273293,0.011136051,-0.23516326,-0.07737636,-0.66534334,0.4089873,-0.19094828,-0.31440744,-1.0055828,0.12198917,-0.6465264,-0.3855957,0.14412636,0.67063224,-0.41976595,0.22418664,0.27472,0.8901884,0.1612995,0.7413401,-0.3832817,0.0046301996,0.40088972,0.28082168,1.553642,-0.16944301,1.2553616,-0.99629587
80A1282F0,-0.16324177,-0.5688738,0.33730978,-0.39393666,-0.35970554,-0.7468203,-0.36025316,-0.097439066,-0.03739111,0.9000109,-0.2578264,0.71990883,-0.31526062,-0.1591566,-0.54849815,0.20786792,-0.14511193,0.25877008,0.69742495,-0.05211397,0.082972765,-0.1632803,-0.51312065,-0.66188323,0.37440985,0.86082816,0.099428736,0.36111295,-0.43773043,-0.5642732,-0.34314156,0.09271427,-0.53914,0.11313451,-0.2646285,0.51065665,-0.41147476,0.11052415,-0.35130653,-0.13071169,0.09782076,-0.25438228,-0.32703477,-0.29553515,-1.0488769,-0.014991785,0.15759471,-1.1482462,0.11454899,0.014832639,-0.29168853,0.14181815,0.36423138,0.67778724,-0.18209903,-0.27199617,-0.11692025,-0.4185891,0.55218613,0.019641573,0.58976483,0.2824553,0.5652713,-0.26005903
80A1287B0,-1.0443754,0.13084003,0.38515326,0.06742665,-1.0095859,-0.25180158,-0.3606887,-0.29682624,-0.12185181,1.3106358,-0.65887004,0.52564913,-0.3778326,-0.40682706,-1.0453598,-0.13816427,-0.4778537,0.2763693,0.7249355,0.102078184,0.40911916,-0.2818077,-0.0072691245,-0.40936118,-0.07226068,0.8894999,-0.1658454,0.034374043,-0.7824326,-1.797079,-1.3386836,-0.0074530323,-0.06348253,0.06704913,0.15148373,0.5159475,0.08513973,0.05401924,-0.18792461,-0.06971678,-0.6376585,0.4234594,-0.19099101,-0.30562857,-0.9864312,0.1320192,-0.6074566,-0.3834497,0.12214837,0.6686006,-0.37879056,0.24549721,0.29761297,0.8774661,0.18402447,0.7005873,-0.39562443,0.019387493,0.37163162,0.2676047,1.490521,-0.21031106,1.2278987,-0.97216237
80A163A10,-0.6868908,0.11221934,-0.24898118,0.367287,-0.23873939,-1.0471225,-0.10159114,0.5746042,0.1930138,0.9878964,0.14619106,0.4783945,0.2624906,-0.41123286,-0.46524236,0.48210263,0.2555182,0.96086895,0.41722488,0.0500689,-0.54932904,0.7754038,-0.7337796,-0.9067548,0.9060852,0.56734985,-0.23896487,-0.39355332,-0.47991264,-0.15501143,-0.69587386,0.20119919,0.14406347,-0.054404996,-0.3026469,0.2136341,0.35484582,0.21737763,0.026080187,-0.23874944,-0.5567002,-0.52325153,-0.16638382,-0.48363,-0.86692953,-0.20813824,-0.68439454,-0.025951969,-0.12365891,0.011952711,-0.036614675,0.16662127,0.6137756,-0.30565664,-0.4051803,-0.26706734,-0.8282891,-0.34452242,0.11497096,-0.13918518,-0.011324669,0.42445865,0.5561003,-0.2796294
80A182C30,0.24091046,0.023055539,0.31886292,-0.49070364,0.2717916,-0.79344255,-0.25781214,-1.7029222,0.29817986,0.7204982,-0.43622005,0.45761284,-0.84351575,0.035744857,-0.74441326,0.046024553,-0.06693009,-0.17750506,1.1647222,0.8863765,-0.17414962,0.20096788,-1.111236,-1.9826505,-0.12833656,1.4789187,1.4173371,-0.073340096,-0.27481472,-0.44711474,-0.8017486,0.095711365,-0.700452,0.19452971,0.8166574,0.397079,0.050491586,-0.7257496,-0.6510401,0.6312142,0.0012283042,0.28317285,0.09444104,-0.7428087,-1.615286,0.71175724,0.24628332,-1.7211208,-0.21146892,-0.22961533,0.15480816,-0.42929307,0.3095094,1.1503184,-0.2536863,0.29862857,0.27323395,-0.27878553,-0.42697376,-0.12770078,0.4110462,0.3639794,0.42117235,-1.5170382
80A183450,0.27141634,0.022814617,0.34452048,-0.48382938,0.23040265,-0.81553745,-0.261163,-1.6583372,0.3323489,0.6521638,-0.48681313,0.45424852,-0.8663921,0.04429731,-0.75710785,0.08460336,-0.100323014,-0.19576874,1.1391368,0.85080725,-0.15519315,0.21192534,-1.0783952,-2.0095968,-0.1465403,1.4656233,1.3953326,-0.06445877,-0.27548853,-0.46493182,-0.82763046,0.11688954,-0.70852345,0.17074417,0.79059947,0.41091144,0.050321214,-0.675301,-0.6646815,0.64446485,0.007530256,0.26562306,0.092611626,-0.7120648,-1.6316111,0.7509805,0.23875314,-1.6850246,-0.28385317,-0.25981995,0.16343698,-0.42956224,0.3294524,1.1678917,-0.23268329,0.29570502,0.26364908,-0.30519086,-0.4838858,-0.14729713,0.3974826,0.35840082,0.36634642,-1.5264039
80A195530,-0.0017453805,0.0029466487,0.0075451024,-0.005043337,-0.014777377,-0.0060480125,3.078766e-05,-5.9399754e-05,-0.014038563,0.014330022,-0.00985715,0.007820614,-0.001934519,-0.011837149,-0.012230016,-0.0017819908,0.00436523,0.005195467,-0.0080308635,0.0025603194,-0.0055101085,-0.0015288256,0.0083282385,0.015413715,0.0016366933,0.013307491,0.007841565,-0.0055848416,-0.0072228517,0.00015618838,-0.0021353494,-0.0019508004,-0.009359097,0.0028190445,0.009738328,-0.014759356,0.008865362,-0.009695552,-0.008011833,-0.0022810902,0.0010816045,0.006474426,-0.0012112297,-0.012480509,0.0015488714,-0.0010263063,0.007903259,0.0061425976,-0.0010593142,-0.002169447,-0.00753225,0.012750527,0.008230548,0.013104998,-0.008241305,0.010018447,0.0074211713,-0.006940648,0.0014625266,0.012379354,-0.014492225,-0.0063873865,0.014904024,-0.013644515
