account_id,cluster_label,cluster_size,is_outlier
80920B580,51,889,False
80922CDA0,51,889,False
80924FF30,-1,1,True
809250070,-1,1,True
8092518F0,-1,1,True
809252EE0,6,24,False
8092927E0,51,889,False
8092A06E0,-1,1,True
8092F28B0,51,889,False
8092FD180,-1,1,True
809326550,51,889,False
809334D30,51,889,False
80933EB10,178,5,False
8093409B0,63,5,False
80938EF50,51,889,False
809390850,51,889,False
80939F610,-1,1,True
8093A7560,90,5,False
8093C4820,-1,1,True
8093DA900,-1,1,True
8093DAD40,-1,1,True
8093DF330,51,889,False
8093E2B50,51,889,False
80941CF80,51,889,False
809429280,115,6,False
80945F1B0,36,12,False
809461CA0,8,10,False
809472010,57,8,False
8094915D0,178,5,False
809499030,174,9,False
8094CAC70,-1,1,True
8094CAD10,-1,1,True
8094F2020,178,5,False
8094FBAB0,51,889,False
80951E590,-1,1,True
80951E630,-1,1,True
80952C900,-1,1,True
80952DE20,-1,1,True
809534360,178,5,False
8095375C0,51,889,False
80954C940,-1,1,True
8095C5830,-1,1,True
8095E2300,-1,1,True
8095E3A10,51,889,False
8095E4450,-1,1,True
809613680,51,889,False
809630F40,-1,1,True
8096311B0,-1,1,True
809639E80,51,889,False
80964E5D0,51,889,False
80966B850,51,889,False
80967E310,51,889,False
8096826D0,51,889,False
80969E460,51,889,False
8096A4EA0,147,6,False
8096A6860,-1,1,True
8096B63F0,66,146,False
8096C2F70,174,9,False
8096D4670,51,889,False
8096DBEA0,-1,1,True
8096DC670,-1,1,True
8096DCCA0,-1,1,True
8096E3390,-1,1,True
8096EA020,-1,1,True
8096EB0C0,-1,1,True
809710790,177,5,False
809723740,-1,1,True
80975A330,-1,1,True
809789820,-1,1,True
80978A5E0,-1,1,True
80979BC40,-1,1,True
80979F6D0,-1,1,True
8097B1700,-1,1,True
8097B17F0,-1,1,True
8097B61E0,-1,1,True
8097B7580,51,889,False
8097D9140,154,7,False
809802C00,-1,1,True
809877B10,-1,1,True
80989AF70,165,5,False
80989B010,165,5,False
8098DB610,-1,1,True
8098E55D0,51,889,False
8098EE660,51,889,False
8098EF090,-1,1,True
8098F9EB0,-1,1,True
8098FA6C0,51,889,False
80992F890,179,18,False
80992F9D0,179,18,False
8099316E0,179,18,False
8099322C0,179,18,False
809932400,179,18,False
809932540,179,18,False
8099325E0,179,18,False
8099326D0,179,18,False
8099328B0,179,18,False
809932D90,179,18,False
809932DE0,179,18,False
809932E80,179,18,False
809932F20,179,18,False
809933510,179,18,False
809933AC0,179,18,False
809933C50,179,18,False
809933CF0,179,18,False
809933D90,179,18,False
80994FCD0,177,5,False
8099599C0,-1,1,True
80997F8D0,51,889,False
80998E4D0,-1,1,True
8099A38B0,147,6,False
8099AB630,-1,1,True
8099BC410,51,889,False
8099CA2C0,51,889,False
809A01E60,42,13,False
809A2E540,-1,1,True
809A382B0,51,889,False
809A45CC0,-1,1,True
809A5B580,-1,1,True
809AB94A0,-1,1,True
809ABAC90,-1,1,True
809B42A10,174,9,False
809B4FC60,51,889,False
809B63630,51,889,False
809B7CDE0,127,6,False
809BB2D50,98,9,False
809BBE000,11,12,False
809BEDC00,37,7,False
809C08B50,109,8,False
809C28A70,51,889,False
809C489D0,51,889,False
809CC6050,175,5,False
809D020F0,51,889,False
809D22A40,51,889,False
809D285F0,177,5,False
809D4B6D0,175,5,False
809D785E0,178,5,False
809D7BBE0,-1,1,True
809D7BC30,-1,1,True
809DBCF40,51,889,False
809DC05C0,-1,1,True
809DE9F20,51,889,False
809DF3570,51,889,False
809E01F70,-1,1,True
809E02430,51,889,False
809E02EE0,174,9,False
809E03160,174,9,False
809E5AD90,51,889,False
809E75D00,-1,1,True
809E75EE0,-1,1,True
809E76480,-1,1,True
809E76930,-1,1,True
809E76FC0,-1,1,True
809EDAF40,51,889,False
809EF39E0,-1,1,True
809EFD3C0,51,889,False
809F15280,-1,1,True
809F18DE0,-1,1,True
809F3D7D0,51,889,False
809F58650,-1,1,True
809F6DB70,177,5,False
809F88980,180,5,False
809F95D10,96,15,False
809FA9220,51,889,False
809FD73D0,51,889,False
809FD9E00,51,889,False
809FE17B0,51,889,False
809FE8E20,181,5,False
809FE9910,181,5,False
809FF1BC0,49,7,False
809FF6E60,181,5,False
809FF8A10,51,889,False
809FFB470,51,889,False
80A0013C0,51,889,False
80A032720,35,15,False
80A0493B0,51,889,False
80A0585D0,51,889,False
80A0AF7B0,-1,1,True
80A0D2290,-1,1,True
80A0D5F60,51,889,False
80A0D9530,-1,1,True
80A0EE580,51,889,False
80A0EF050,48,13,False
80A0F2A20,101,6,False
80A0FC1B0,51,889,False
80A11BB90,182,5,False
80A127D20,183,11,False
80A1282F0,66,146,False
80A1287B0,183,11,False
80A163A10,180,5,False
80A182C30,-1,1,True
80A183450,-1,1,True
80A195530,51,889,False
80A19D8C0,51,889,False
80A1AEF90,-1,1,True
80A1C62A0,-1,1,True
80A1C8FD0,51,889,False
80A1E0F50,51,889,False
80A2330F0,66,146,False
80A233400,66,146,False
80A2537D0,51,889,False
80A2552B0,51,889,False
80A268F00,91,5,False
80A269400,91,5,False
80A2CAF50,183,11,False
80A2EB140,183,11,False
80A337A90,137,8,False
80A344340,51,889,False
80A3811B0,-1,1,True
80A3A3FA0,22,12,False
80A3F7350,104,9,False
80A402F80,51,889,False
80A42D720,45,13,False
80A481D40,-1,1,True
80A481D90,-1,1,True
80A4A3CE0,-1,1,True
80A4A4550,-1,1,True
80A4D52C0,66,146,False
80A4D6780,85,7,False
80A4F42A0,51,889,False
80A4FBD40,51,889,False
80A50DF20,66,146,False
80A515C50,-1,1,True
80A5253A0,71,19,False
80A599E60,51,889,False
80A5B7BC0,-1,1,True
80A5C0520,-1,1,True
80A5E8880,51,889,False
80A601A40,-1,1,True
80A640770,3,8,False
80A680CC0,51,889,False
80A6B3AE0,79,9,False
80A6B6360,-1,1,True
80A6B6400,-1,1,True
80A6B64A0,-1,1,True
80A6B6D10,51,889,False
80A6BB950,-1,1,True
80A71BCC0,-1,1,True
80A73C6D0,51,889,False
80A7430B0,-1,1,True
80A759240,51,889,False
80A776500,-1,1,True
80A776550,-1,1,True
80A7A3C00,183,11,False
80A7CE8F0,-1,1,True
80A7CF6F0,51,889,False
80A7DDF30,-1,1,True
80A7EED90,-1,1,True
80A83A530,135,6,False
80A849C20,-1,1,True
80A84C000,-1,1,True
80A862490,66,146,False
80A8628E0,66,146,False
80A8CEEA0,51,889,False
80A8DDB20,-1,1,True
80A8DE110,-1,1,True
80A8E2310,-1,1,True
80A8E3C60,-1,1,True
80A8E5860,-1,1,True
80A8FCB40,-1,1,True
80A8FCB90,-1,1,True
80A968170,51,889,False
80A9A03F0,182,5,False
80A9B1100,182,5,False
80AA64490,-1,1,True
80AA65030,-1,1,True
80AA7C460,-1,1,True
80AA89EF0,183,11,False
80AA89F40,183,11,False
80AA9F5A0,51,889,False
80AAB7EA0,51,889,False
80AB002B0,-1,1,True
80AB03B20,183,11,False
80AB1AE00,95,6,False
80AB1AE50,95,6,False
80AB1B550,95,6,False
80AB47500,-1,1,True
80AB48080,-1,1,True
80AB48260,-1,1,True
80AB63160,51,889,False
80AB6A950,-1,1,True
80AB6EB90,-1,1,True
80AB75FE0,51,889,False
80AB76DF0,-1,1,True
80AB7E860,51,889,False
80AB94680,51,889,False
80ABD22A0,51,889,False
80AC13460,-1,1,True
80AC1D650,-1,1,True
80AC29440,-1,1,True
80AC77410,51,889,False
80ACAE190,-1,1,True
80ACCB460,51,889,False
80ACF4D90,183,11,False
80ACF4DE0,183,11,False
80ACF6790,51,889,False
80AD464D0,31,11,False
80AD758D0,-1,1,True
80AD75A60,-1,1,True
80AD78B40,-1,1,True
80AD7FE50,-1,1,True
80ADA2880,51,889,False
80ADE12D0,51,889,False
80ADE3B50,3,8,False
80ADF06C0,-1,1,True
80ADF8B40,51,889,False
80AE10FC0,51,889,False
80AE15B00,109,8,False
80AE2D530,84,12,False
80AE4E900,51,889,False
80AE5C890,51,889,False
80AE68790,51,889,False
80AE8B2B0,51,889,False
80AEA85F0,51,889,False
80AEBB7D0,51,889,False
80AF005E0,-1,1,True
80AF145A0,144,8,False
80AF2ADA0,-1,1,True
80AF39980,116,11,False
80AF56EE0,-1,1,True
80AF97460,3,8,False
80AF9E380,71,19,False
80AFB2610,164,5,False
80AFC5B60,3,8,False
80AFD6AC0,180,5,False
80AFE8CD0,182,5,False
80AFEE140,182,5,False
80B004EB0,51,889,False
80B020A00,96,15,False
80B040E30,183,11,False
80B04F6D0,51,889,False
80B04FA90,66,146,False
80B07AD70,-1,1,True
80B0A3620,69,7,False
80B0CDDA0,76,9,False
80B14F630,-1,1,True
80B168380,-1,1,True
80B16B3D0,-1,1,True
80B16D620,-1,1,True
80B19FB20,51,889,False
80B1B2660,-1,1,True
80B1B7060,51,889,False
80B1D2410,133,7,False
80B1D5C90,125,6,False
80B1D7A40,-1,1,True
80B1EF790,0,8,False
80B22ACF0,68,7,False
80B22DCB0,48,13,False
80B234B80,3,8,False
80B235680,3,8,False
80B235720,3,8,False
80B2CFC40,-1,1,True
80B2CFD80,-1,1,True
80B302EE0,-1,1,True
80B30BB50,51,889,False
80B3479C0,127,6,False
80B3920F0,51,889,False
80B40A0B0,66,146,False
80B40A100,66,146,False
80B428C20,51,889,False
80B430DA0,51,889,False
80B45FAE0,51,889,False
80B46ACD0,51,889,False
80B46E4B0,132,5,False
80B47E2D0,-1,1,True
80B483FA0,51,889,False
80B4A91F0,-1,1,True
80B4BD880,65,5,False
80B4BDF80,62,10,False
80B4C2270,-1,1,True
80B50F5E0,51,889,False
80B552AB0,51,889,False
80B5733B0,73,5,False
80B5787A0,-1,1,True
80B57A730,-1,1,True
80B57C570,73,5,False
80B57EE00,51,889,False
80B57EEF0,73,5,False
80B58AEC0,73,5,False
80B5B2A80,-1,1,True
80B5B3380,-1,1,True
80B5BC5E0,172,5,False
80B5BD0B0,172,5,False
80B5C6170,172,5,False
80B5EEF30,51,889,False
80B5FC150,-1,1,True
80B617F60,51,889,False
80B618AF0,51,889,False
80B61DB00,51,889,False
80B64FB80,-1,1,True
80B664510,119,6,False
80B6754F0,66,146,False
80B689C00,-1,1,True
80B6C1D90,-1,1,True
80B6C1DE0,-1,1,True
80B6D7A10,-1,1,True
80B6E0A70,51,889,False
80B707AC0,-1,1,True
80B70CA10,-1,1,True
80B72FE40,-1,1,True
80B745630,51,889,False
80B762660,126,5,False
80B767C90,-1,1,True
80B76DAC0,-1,1,True
80B76E850,-1,1,True
80B773700,51,889,False
80B77D070,71,19,False
80B7D3C90,-1,1,True
80B7ED0F0,8,10,False
80B7F5E40,60,7,False
80B820D90,-1,1,True
80B820F70,-1,1,True
80B829340,115,6,False
80B829730,115,6,False
80B870070,51,889,False
80B882470,51,889,False
80B88F7A0,-1,1,True
80B8C4990,51,889,False
80B8F29F0,-1,1,True
80B8F7480,-1,1,True
80B917160,-1,1,True
80B91E100,-1,1,True
80B931050,0,8,False
80B94E9F0,51,889,False
80B959140,-1,1,True
80B95A8D0,-1,1,True
80B96A1A0,120,9,False
80B96F0D0,122,5,False
80B96F120,122,5,False
80B98F700,51,889,False
80B9A8940,66,146,False
80B9AC850,51,889,False
80B9BA2C0,51,889,False
80B9C0D40,51,889,False
80BA1B0A0,51,889,False
80BA558B0,51,889,False
80BA88FE0,51,889,False
80BAD2F80,86,6,False
80BAE4080,-1,1,True
80BAEAE90,-1,1,True
80BAFE010,-1,1,True
80BB0BA30,-1,1,True
80BB12C30,-1,1,True
80BB133F0,-1,1,True
80BB15900,103,8,False
80BB23DB0,-1,1,True
80BB63AD0,-1,1,True
80BB93E40,-1,1,True
80BBA59F0,80,8,False
80BBC7170,40,11,False
80BC07010,71,19,False
80BC122E0,181,5,False
80BC16800,-1,1,True
80BC38D20,138,7,False
80BC50EB0,-1,1,True
80BC57500,-1,1,True
80BC8DEB0,-1,1,True
80BCD24D0,51,889,False
80BCF8CD0,154,7,False
80BCFDFB0,-1,1,True
80BD80DD0,66,146,False
80BDADC00,51,889,False
80BDBCEC0,40,11,False
80BDE4420,51,889,False
80BDE7130,51,889,False
80BDF0520,-1,1,True
80BDF0D90,-1,1,True
80BE05A30,-1,1,True
80BE1E580,-1,1,True
80BE1F7F0,-1,1,True
80BE4BB70,66,146,False
80BE67630,51,889,False
80BE8E740,-1,1,True
80BE949D0,-1,1,True
80BE94A20,-1,1,True
80BE9A870,-1,1,True
80BE9B1F0,171,6,False
80BE9E910,-1,1,True
80BEC3890,51,889,False
80BEC9740,66,146,False
80BEC98D0,66,146,False
80BECAF80,51,889,False
80BEE34E0,-1,1,True
80BEF7060,51,889,False
80BEFAE20,51,889,False
80BF0A610,-1,1,True
80BF560D0,-1,1,True
80BF75B90,51,889,False
80BF84220,-1,1,True
80BF86330,18,14,False
80BF9FF70,96,15,False
80BFACCD0,51,889,False
80BFB5E90,-1,1,True
80BFEE6E0,51,889,False
80BFFEDE0,96,15,False
80BFFF960,51,889,False
80BFFFAA0,66,146,False
80C002340,-1,1,True
80C0028E0,96,15,False
80C002F20,51,889,False
80C010430,51,889,False
80C0239B0,28,10,False
80C066B20,-1,1,True
80C06D6F0,-1,1,True
80C071880,-1,1,True
80C0D7550,112,11,False
80C0DE7B0,93,6,False
80C0F81C0,-1,1,True
80C0FA3F0,-1,1,True
80C115990,51,889,False
80C1474D0,70,6,False
80C186EA0,-1,1,True
80C1927A0,149,6,False
80C1ABDE0,51,889,False
80C1C4030,48,13,False
80C2044A0,51,889,False
80C23C680,104,9,False
80C251870,107,7,False
80C253700,107,7,False
80C266E60,26,15,False
80C276E00,26,15,False
80C286FB0,-1,1,True
80C28F640,90,5,False
80C2A85F0,164,5,False
80C2BD150,30,17,False
80C31B0D0,101,6,False
80C335670,-1,1,True
80C3AF180,51,889,False
80C3B5210,-1,1,True
80C3B6280,7,13,False
80C3B74D0,-1,1,True
80C3D01E0,144,8,False
80C3D6BE0,139,16,False
80C3E3560,-1,1,True
80C3F32F0,-1,1,True
80C402560,91,5,False
80C40DE90,119,6,False
80C423720,51,889,False
80C4AEE90,140,10,False
80C4AEEE0,140,10,False
80C4B17B0,142,5,False
80C4C7AC0,51,889,False
80C51E690,-1,1,True
80C54F8E0,-1,1,True
80C5504E0,-1,1,True
80C575BC0,116,11,False
80C5EB5D0,-1,1,True
80C61F670,51,889,False
80C62D0B0,51,889,False
80C645C80,51,889,False
80C6A19A0,51,889,False
80C6C1E10,-1,1,True
80C6CA9C0,66,146,False
80C6CC8A0,66,146,False
80C6DA510,-1,1,True
80C6DBEB0,51,889,False
80C7BD2F0,96,15,False
80C7C4B10,-1,1,True
80C7DB000,-1,1,True
80C7FD5F0,-1,1,True
80C7FDFB0,-1,1,True
80C81EF50,118,14,False
80C846280,130,5,False
80C8A72A0,51,889,False
80C8A74B0,83,5,False
80C8ACB20,-1,1,True
80C8DB500,-1,1,True
80C91EEA0,66,146,False
80C948B50,66,146,False
80C94D200,51,889,False
80C95AB20,-1,1,True
80C9BED80,-1,1,True
80CA10180,51,889,False
80CA33FB0,66,146,False
80CA342C0,66,146,False
80CA35EA0,66,146,False
80CA36CA0,-1,1,True
80CA396E0,51,889,False
80CA439D0,-1,1,True
80CA57140,-1,1,True
80CA5BBA0,-1,1,True
80CAE7060,51,889,False
80CAFC320,51,889,False
80CB11750,71,19,False
80CB220E0,51,889,False
80CB283D0,-1,1,True
80CB562E0,51,889,False
80CB9DD70,51,889,False
80CBABF80,48,13,False
80CBB3200,51,889,False
80CBDA5C0,66,146,False
80CBEB570,-1,1,True
80CC00720,51,889,False
80CC137B0,-1,1,True
80CC66860,-1,1,True
80CC72D10,-1,1,True
80CC821F0,51,889,False
80CC97D50,45,13,False
80CC9D4C0,45,13,False
80CCA5260,51,889,False
80CCA78F0,45,13,False
80CCA9280,-1,1,True
80CCC00B0,71,19,False
80CCDDFB0,51,889,False
80CD12B00,0,8,False
80CD5CFC0,66,146,False
80CD7C780,-1,1,True
80CDA3A80,-1,1,True
80CDA3C60,-1,1,True
80CDD4350,51,889,False
80CDD7660,-1,1,True
80CDF02F0,184,5,False
80CDF4B80,29,16,False
80CE12A00,184,5,False
80CE1BAC0,184,5,False
80CE1D480,184,5,False
80CE1F030,45,13,False
80CE3A1B0,184,5,False
80CE4ABC0,51,889,False
80CE54E40,-1,1,True
80CE5F730,-1,1,True
80CE72D80,-1,1,True
80CE93F90,-1,1,True
80CE97090,45,13,False
80CEC52A0,71,19,False
80CF0D380,-1,1,True
80CF111D0,-1,1,True
80CF6D060,-1,1,True
80CF831B0,-1,1,True
80CF8CAC0,-1,1,True
80CF95EA0,-1,1,True
80CFA5AA0,-1,1,True
80CFA5CD0,-1,1,True
80CFD5910,66,146,False
80CFE1960,51,889,False
80D009360,-1,1,True
80D0109A0,78,8,False
80D018930,51,889,False
80D029B10,-1,1,True
80D03F980,22,12,False
80D042E00,31,11,False
80D0501C0,76,9,False
80D050ED0,51,889,False
80D065410,-1,1,True
80D066470,-1,1,True
80D06AC20,51,889,False
80D079290,51,889,False
80D08F540,51,889,False
80D0B79B0,66,146,False
80D0C77A0,-1,1,True
80D0D7650,66,146,False
80D0FFDB0,-1,1,True
80D109770,-1,1,True
80D114610,-1,1,True
80D123310,-1,1,True
80D12C330,-1,1,True
80D132BA0,-1,1,True
80D156220,-1,1,True
80D192830,51,889,False
80D1D7B70,66,146,False
80D1FC810,162,6,False
80D216FC0,-1,1,True
80D2170B0,-1,1,True
80D224F50,102,5,False
80D22A3F0,115,6,False
80D266B50,51,889,False
80D295230,-1,1,True
80D2A0A70,137,8,False
80D2A3C10,51,889,False
80D2B52C0,10,25,False
80D2DBD70,-1,1,True
80D2E18F0,-1,1,True
80D2E6E70,94,7,False
80D2E9E20,-1,1,True
80D31E0B0,66,146,False
80D31E5E0,66,146,False
80D330100,-1,1,True
80D330650,-1,1,True
80D331150,-1,1,True
80D333270,123,6,False
80D34D6B0,185,6,False
80D34D7F0,185,6,False
80D34D930,185,6,False
80D34D980,185,6,False
80D34D9D0,185,6,False
80D34DAC0,185,6,False
80D379350,66,146,False
80D37BF70,-1,1,True
80D3F4F30,68,7,False
80D424E70,-1,1,True
80D4250F0,-1,1,True
80D4253C0,-1,1,True
80D426F90,-1,1,True
80D437B20,51,889,False
80D46DB20,-1,1,True
80D471DA0,87,8,False
80D49E140,78,8,False
80D4C5E10,51,889,False
80D4C7160,71,19,False
80D4F1D90,51,889,False
80D508C40,62,10,False
80D53E870,-1,1,True
80D53E960,-1,1,True
80D555E10,51,889,False
80D568280,8,10,False
80D599C70,-1,1,True
80D59B560,51,889,False
80D59BDC0,51,889,False
80D59E500,4,9,False
80D5A3E00,-1,1,True
80D5C6F60,-1,1,True
80D5C7370,-1,1,True
80D5E1040,45,13,False
80D5FED70,-1,1,True
80D60B240,4,9,False
80D6115F0,-1,1,True
80D64EC50,51,889,False
80D65FE50,4,9,False
80D671480,-1,1,True
80D6836F0,51,889,False
80D687B80,-1,1,True
80D687C70,-1,1,True
80D6BE810,140,10,False
80D6C0420,140,10,False
80D6D4BD0,-1,1,True
80D6DB640,-1,1,True
80D6DD080,-1,1,True
80D6DD930,-1,1,True
80D6EAC10,-1,1,True
80D701BA0,45,13,False
80D71CDA0,186,12,False
80D71CE90,186,12,False
80D71CF30,186,12,False
80D71D430,186,12,False
80D71D7F0,186,12,False
80D71E180,186,12,False
80D71E270,186,12,False
80D71E2C0,186,12,False
80D71E310,186,12,False
80D71E450,186,12,False
80D71E4A0,186,12,False
80D71E980,186,12,False
80D73B9E0,42,13,False
80D73C070,51,889,False
80D743690,42,13,False
80D754640,66,146,False
80D754960,66,146,False
80D76EF40,51,889,False
80D774460,-1,1,True
80D774640,-1,1,True
80D78B510,-1,1,True
80D7D6E60,118,14,False
80D7E2D30,-1,1,True
80D7EE9E0,51,889,False
80D7FE3B0,124,5,False
80D848F60,4,9,False
80D8498E0,45,13,False
80D858AE0,4,9,False
80D891CE0,-1,1,True
80D8A7570,76,9,False
80D8C11A0,4,9,False
80D8C2FD0,-1,1,True
80D8C3020,-1,1,True
80D8C54F0,45,13,False
80D8CD130,-1,1,True
80D8D7C70,51,889,False
80D8F6410,-1,1,True
80D905C10,4,9,False
80D9469F0,51,889,False
80D94A600,-1,1,True
80D974D60,67,6,False
80D990260,51,889,False
80D9B9FD0,-1,1,True
80D9C25B0,-1,1,True
80D9D3480,-1,1,True
80D9E8AC0,51,889,False
80DA17F00,66,146,False
80DA4BD50,-1,1,True
80DA5BA10,64,12,False
80DA73BF0,51,889,False
80DA9EC00,-1,1,True
80DAB2450,-1,1,True
80DAE4500,51,889,False
80DAF8530,-1,1,True
80DB0AA30,51,889,False
80DB27F00,-1,1,True
80DB28040,-1,1,True
80DB44090,51,889,False
80DB6EB30,4,9,False
80DBC4310,187,5,False
80DC00F20,-1,1,True
80DC01210,51,889,False
80DC4C820,-1,1,True
80DC4EDE0,-1,1,True
80DC61710,66,146,False
80DC618A0,66,146,False
80DC6B9C0,162,6,False
80DC7F790,51,889,False
80DC92D60,61,7,False
80DD1C2A0,66,146,False
80DD39C40,26,15,False
80DD9DBE0,-1,1,True
80DDC92B0,135,6,False
80DDE4FB0,96,15,False
80DDE58F0,96,15,False
80DDE7430,96,15,False
80DDE7570,96,15,False
80DDECC40,-1,1,True
80DDED730,-1,1,True
80DDFA4B0,-1,1,True
80DE139F0,76,9,False
80DE62EC0,-1,1,True
80DE85570,51,889,False
80DE86AF0,113,5,False
80DE9A9F0,66,146,False
80DE9B300,66,146,False
80DEDD0C0,120,9,False
80DEE27D0,51,889,False
80DEF2DC0,-1,1,True
80DEF2E10,-1,1,True
80DF24B60,129,9,False
80DF24CA0,129,9,False
80DF27550,-1,1,True
80DF278C0,-1,1,True
80DF286B0,-1,1,True
80DF886E0,51,889,False
80DFA2870,-1,1,True
80DFA7EA0,51,889,False
80DFDCD10,92,10,False
80DFDEBB0,92,10,False
80DFE4190,-1,1,True
80DFE4230,-1,1,True
80E02C450,-1,1,True
80E02F4B0,51,889,False
80E03E080,-1,1,True
80E05C430,-1,1,True
80E06B610,-1,1,True
80E06B700,-1,1,True
80E06EFE0,135,6,False
80E09AF90,61,7,False
80E0EE0B0,51,889,False
80E0F20D0,89,10,False
80E0F2170,89,10,False
80E136170,51,889,False
80E145DA0,51,889,False
80E17F420,66,146,False
80E196160,-1,1,True
80E196D60,-1,1,True
80E1996C0,66,146,False
80E1B20D0,24,14,False
80E1BFB50,-1,1,True
80E1C8E10,110,5,False
80E1CA820,51,889,False
80E1CA910,51,889,False
80E1D2640,95,6,False
80E1F1D30,29,16,False
80E2033E0,29,16,False
80E2410E0,-1,1,True
80E26CD20,51,889,False
80E2AB5C0,-1,1,True
80E2B11D0,187,5,False
80E2B3F50,-1,1,True
80E2E6050,51,889,False
80E2F85D0,51,889,False
80E330AB0,51,889,False
80E337F70,51,889,False
80E342E80,66,146,False
80E34D0D0,30,17,False
80E356AA0,-1,1,True
80E356EE0,-1,1,True
80E36D990,-1,1,True
80E36E5E0,-1,1,True
80E37FA70,-1,1,True
80E3AE1B0,25,11,False
80E3ED5C0,51,889,False
80E4193A0,-1,1,True
80E444860,-1,1,True
80E48B7A0,51,889,False
80E4AF290,98,9,False
80E4D0390,51,889,False
80E4DBA50,82,6,False
80E4DCDF0,82,6,False
80E528170,51,889,False
80E550120,51,889,False
80E565BA0,92,10,False
80E566E90,-1,1,True
80E567790,-1,1,True
80E56F9F0,51,889,False
80E57B8A0,66,146,False
80E57B940,66,146,False
80E5BDC10,-1,1,True
80E5C33D0,187,5,False
80E5E0320,51,889,False
80E5F4580,-1,1,True
80E614650,124,5,False
80E635330,-1,1,True
80E641BB0,51,889,False
80E649670,51,889,False
80E661730,-1,1,True
80E6629B0,-1,1,True
80E66F9C0,51,889,False
80E6B3560,51,889,False
80E6BE840,124,5,False
80E6DB5B0,51,889,False
80E6E0220,-1,1,True
80E702F80,103,8,False
80E703CB0,-1,1,True
80E709690,51,889,False
80E73AFE0,188,6,False
80E75B310,-1,1,True
80E75D8D0,-1,1,True
80E762110,51,889,False
80E787860,-1,1,True
80E795940,51,889,False
80E7A4FA0,51,889,False
80E7D50F0,-1,1,True
80E7D5720,-1,1,True
80E7E18F0,66,146,False
80E7E2AC0,-1,1,True
80E867890,189,6,False
80E8975D0,189,6,False
80E8BCD10,-1,1,True
80E8C8060,-1,1,True
80E8FDFF0,-1,1,True
80E9090C0,51,889,False
80E914B40,-1,1,True
80E9331D0,51,889,False
80E936110,142,5,False
80E941750,138,7,False
80E9486A0,51,889,False
80E94B130,43,5,False
80E9778E0,51,889,False
80E995D70,6,24,False
80E9E4A30,51,889,False
80EA2DA50,51,889,False
80EA61460,-1,1,True
80EA87680,51,889,False
80EB0DC50,51,889,False
80EB13650,116,11,False
80EB7BF50,51,889,False
80EBB8430,164,5,False
80EBD7AE0,51,889,False
80EBEA2B0,-1,1,True
80EBEB300,-1,1,True
80EBF8260,-1,1,True
80EC174E0,28,10,False
80EC23520,-1,1,True
80EC3FEB0,51,889,False
80EC59E70,51,889,False
80EC68410,51,889,False
80EC87030,50,7,False
80ECAB3C0,-1,1,True
80ECAEAC0,66,146,False
80ECC4460,-1,1,True
80ECC4C40,-1,1,True
80ECE1840,66,146,False
80ECE4CA0,51,889,False
80ECEF920,51,889,False
80ECFD4D0,51,889,False
80ED002D0,71,19,False
80ED20370,127,6,False
80ED3E9B0,51,889,False
80ED7CE00,154,7,False
80ED853F0,-1,1,True
80ED8EA50,-1,1,True
80EE0FB00,51,889,False
80EE1B960,-1,1,True
80EE85CD0,51,889,False
80EE94A90,51,889,False
80EEE6DF0,187,5,False
80EF13770,51,889,False
80EF21E50,-1,1,True
80EF23070,-1,1,True
80EF27BE0,-1,1,True
80EF36AB0,-1,1,True
80EF46FE0,43,5,False
80EF8E2D0,51,889,False
80EF93410,138,7,False
80EF98850,-1,1,True
80EFBA910,51,889,False
80EFBFF60,66,146,False
80EFC0850,-1,1,True
80EFC8780,-1,1,True
80EFC8EE0,66,146,False
80F01CBA0,-1,1,True
80F01CCE0,-1,1,True
80F04C830,-1,1,True
80F050AE0,-1,1,True
80F054820,190,6,False
80F0D2AB0,51,889,False
80F0FFBF0,51,889,False
80F1084B0,51,889,False
80F124C70,51,889,False
80F1283D0,190,6,False
80F178D30,51,889,False
80F1F8CE0,51,889,False
80F203B70,-1,1,True
80F203DF0,-1,1,True
80F203E40,-1,1,True
80F20F3B0,-1,1,True
80F211DF0,-1,1,True
80F211F30,-1,1,True
80F21BAF0,51,889,False
80F23BB10,-1,1,True
80F23C500,-1,1,True
80F24BCE0,92,10,False
80F266500,-1,1,True
80F289300,-1,1,True
80F292B00,-1,1,True
80F29CD10,-1,1,True
80F2BDEE0,-1,1,True
80F2EBFE0,51,889,False
80F2F3050,-1,1,True
80F2F3200,-1,1,True
80F2F4200,-1,1,True
80F31B7F0,189,6,False
80F321B40,189,6,False
80F354A00,187,5,False
80F38BBB0,137,8,False
80F394100,190,6,False
80F3FC210,-1,1,True
80F439E90,-1,1,True
80F44B6E0,189,6,False
80F460050,51,889,False
80F463D20,51,889,False
80F466F70,51,889,False
80F478E10,-1,1,True
80F47A310,-1,1,True
80F48C6C0,-1,1,True
80F49A270,51,889,False
80F4A8780,51,889,False
80F4BD3A0,51,889,False
80F4E70B0,51,889,False
80F4F9D90,-1,1,True
80F500370,51,889,False
80F564EA0,-1,1,True
80F56EE40,51,889,False
80F5796D0,51,889,False
80F57C620,51,889,False
80F587CE0,51,889,False
80F5A94D0,-1,1,True
80F5AB7A0,71,19,False
80F5F7BF0,138,7,False
80F60D330,51,889,False
80F669B00,51,889,False
80F67C8B0,-1,1,True
80F691640,79,9,False
80F69D190,51,889,False
80F69D510,189,6,False
