account_id,account_type,initial_balance,bank_id,is_sar
ACCT_01165,individual,315746.44,BANK_E,0
ACCT_01166,individual,494712.4,BANK_C,0
ACCT_01167,business,272714.39,BANK_D,0
ACCT_01168,business,456425.83,BANK_E,0
ACCT_01169,business,194802.26,BANK_B,0
ACCT_01170,individual,160119.91,BANK_B,0
ACCT_01171,individual,447986.63,BANK_C,0
ACCT_01172,individual,404518.29,BANK_D,0
ACCT_01173,corporate,179359.01,BANK_E,0
ACCT_01174,individual,487015.95,BANK_A,0
ACCT_01175,individual,328775.35,BANK_C,0
ACCT_01176,corporate,408326.3,BANK_A,1
ACCT_01177,individual,288270.36,BANK_D,1
ACCT_01178,business,467667.81,BANK_B,0
ACCT_01179,individual,119039.02,BANK_C,1
ACCT_01180,corporate,349115.66,BANK_E,0
ACCT_01181,individual,352022.99,BANK_C,0
ACCT_01182,corporate,282239.64,BANK_E,0
ACCT_01183,individual,418511.72,BANK_D,0
ACCT_01184,corporate,155217.48,BANK_D,0
ACCT_01185,individual,46038.43,BANK_B,0
ACCT_01186,corporate,110185.66,BANK_E,0
ACCT_01187,business,1341.06,BANK_E,0
ACCT_01188,individual,403416.26,BANK_C,0
ACCT_01189,corporate,89552.48,BANK_C,0
ACCT_01190,individual,11934.54,BANK_E,0
ACCT_01191,corporate,458694.85,BANK_A,0
ACCT_01192,corporate,430474.06,BANK_A,0
ACCT_01193,business,352564.47,BANK_D,0
ACCT_01194,corporate,51415.05,BANK_C,0
ACCT_01195,business,69089.38,BANK_B,0
ACCT_01196,corporate,474398.07,BANK_D,0
ACCT_01197,corporate,159324.41,BANK_E,0
ACCT_01198,corporate,444910.51,BANK_E,0
ACCT_01199,business,112395.37,BANK_E,0
ACCT_01200,individual,189813.67,BANK_C,0
ACCT_01201,individual,89676.44,BANK_A,1
ACCT_01202,corporate,474400.38,BANK_D,0
ACCT_01203,corporate,17158.99,BANK_E,0
ACCT_01204,business,460598.07,BANK_E,0
ACCT_01205,individual,320183.74,BANK_A,0
ACCT_01206,business,71181.04,BANK_A,0
ACCT_01207,individual,174058.25,BANK_C,0
ACCT_01208,individual,318457.2,BANK_A,1
ACCT_01209,corporate,335342.26,BANK_C,0
ACCT_01210,business,6686.41,BANK_B,1
ACCT_01211,individual,346894.86,BANK_C,0
ACCT_01212,business,393722.98,BANK_A,0
ACCT_01213,individual,193582.61,BANK_D,0
ACCT_01214,individual,442391.45,BANK_D,0
ACCT_01215,business,176264.35,BANK_D,0
ACCT_01216,individual,414574.68,BANK_E,0
ACCT_01217,corporate,379363.53,BANK_B,0
ACCT_01218,individual,226192.42,BANK_A,0
ACCT_01219,business,11018.92,BANK_C,0
ACCT_01220,individual,38026.0,BANK_B,1
ACCT_01221,business,81291.34,BANK_A,0
ACCT_01222,corporate,470975.24,BANK_A,0
ACCT_01223,business,297421.24,BANK_E,0
ACCT_01224,business,352547.82,BANK_D,0
ACCT_01225,corporate,83333.6,BANK_D,1
ACCT_01226,individual,27724.32,BANK_C,0
ACCT_01227,individual,487224.81,BANK_D,1
ACCT_01228,corporate,277502.1,BANK_E,1
ACCT_01229,business,330638.35,BANK_C,0
ACCT_01230,individual,48862.04,BANK_D,0
ACCT_01231,corporate,275281.65,BANK_D,0
ACCT_01232,individual,28197.92,BANK_A,0
ACCT_01233,business,44726.55,BANK_E,0
ACCT_01234,business,100637.73,BANK_A,0
ACCT_01235,individual,86245.26,BANK_C,0
ACCT_01236,individual,237311.75,BANK_A,0
ACCT_01237,business,392653.41,BANK_D,0
ACCT_01238,business,447543.86,BANK_C,1
ACCT_01239,individual,321291.32,BANK_D,0
ACCT_01240,individual,186139.24,BANK_D,0
ACCT_01241,business,94104.89,BANK_A,0
ACCT_01242,business,220430.47,BANK_C,0
ACCT_01243,individual,418702.3,BANK_E,0
ACCT_01244,individual,76414.21,BANK_A,0
ACCT_01245,individual,334402.45,BANK_E,0
ACCT_01246,business,485382.06,BANK_E,0
ACCT_01247,individual,277247.35,BANK_D,0
ACCT_01248,corporate,209897.41,BANK_E,0
ACCT_01249,corporate,433580.11,BANK_D,0
ACCT_01250,corporate,440945.28,BANK_D,0
ACCT_01251,business,40398.57,BANK_A,0
ACCT_01252,corporate,286038.75,BANK_E,0
ACCT_01253,corporate,339089.91,BANK_E,0
ACCT_01254,individual,61020.66,BANK_D,0
ACCT_01255,individual,474581.68,BANK_B,0
ACCT_01256,individual,404421.9,BANK_B,1
ACCT_01257,individual,212264.07,BANK_D,0
ACCT_01258,individual,498637.34,BANK_B,0
ACCT_01259,corporate,129685.29,BANK_A,0
ACCT_01260,individual,194661.48,BANK_D,0
ACCT_01261,corporate,163737.28,BANK_C,0
ACCT_01262,corporate,229620.43,BANK_A,0
ACCT_01263,corporate,311905.91,BANK_E,0
ACCT_01264,business,57146.9,BANK_B,0
ACCT_01265,individual,283730.37,BANK_E,0
ACCT_01266,individual,462539.16,BANK_E,0
ACCT_01267,individual,393087.07,BANK_E,1
ACCT_01268,business,439068.89,BANK_C,0
ACCT_01269,business,327739.05,BANK_E,0
ACCT_01270,corporate,237050.26,BANK_B,0
ACCT_01271,business,202084.01,BANK_E,0
ACCT_01272,corporate,340725.62,BANK_D,0
ACCT_01273,individual,198500.58,BANK_C,0
ACCT_01274,corporate,119552.07,BANK_D,0
ACCT_01275,business,448618.65,BANK_A,0
ACCT_01276,business,408875.58,BANK_C,0
ACCT_01277,business,140892.98,BANK_D,0
ACCT_01278,corporate,342741.16,BANK_B,1
ACCT_01279,individual,150939.74,BANK_D,0
ACCT_01280,business,135440.57,BANK_D,0
ACCT_01281,corporate,323131.85,BANK_B,0
ACCT_01282,business,106483.86,BANK_D,0
ACCT_01283,corporate,242745.7,BANK_E,0
ACCT_01284,business,410687.68,BANK_E,0
ACCT_01285,individual,33742.87,BANK_E,1
ACCT_01286,business,68689.26,BANK_E,0
ACCT_01287,corporate,15445.13,BANK_B,0
ACCT_01288,individual,418651.36,BANK_B,0
ACCT_01289,individual,228767.88,BANK_C,0
ACCT_01290,corporate,100355.78,BANK_C,0
ACCT_01291,business,253058.06,BANK_A,0
ACCT_01292,corporate,16251.03,BANK_C,0
ACCT_01293,business,297427.75,BANK_B,0
ACCT_01294,business,293853.24,BANK_C,1
ACCT_01295,business,82593.29,BANK_C,0
ACCT_01296,corporate,415604.23,BANK_A,0
ACCT_01297,business,14697.79,BANK_A,0
ACCT_01298,individual,427056.84,BANK_B,0
ACCT_01299,individual,324042.57,BANK_B,0
ACCT_01300,business,326142.08,BANK_E,0
ACCT_01301,individual,432450.34,BANK_A,1
ACCT_01302,business,455846.2,BANK_B,0
ACCT_01303,corporate,400631.54,BANK_B,0
ACCT_01304,business,304563.6,BANK_C,0
ACCT_01305,corporate,483545.2,BANK_C,0
ACCT_01306,business,447846.0,BANK_C,0
ACCT_01307,business,126747.36,BANK_D,0
ACCT_01308,business,338920.88,BANK_E,0
ACCT_01309,business,292659.09,BANK_A,0
ACCT_01310,corporate,499715.26,BANK_C,0
ACCT_01311,corporate,324023.72,BANK_E,0
ACCT_01312,business,149939.49,BANK_A,0
ACCT_01313,business,32854.69,BANK_C,1
ACCT_01314,corporate,163243.4,BANK_C,0
ACCT_01315,business,328403.68,BANK_C,0
ACCT_01316,individual,75814.72,BANK_B,1
ACCT_01317,individual,402909.48,BANK_E,0
ACCT_01318,business,330604.63,BANK_B,0
ACCT_01319,corporate,13702.18,BANK_D,0
ACCT_01320,business,130453.71,BANK_D,0
ACCT_01321,business,194749.19,BANK_A,0
ACCT_01322,corporate,354326.41,BANK_E,1
ACCT_01323,individual,172240.36,BANK_B,0
ACCT_01324,corporate,267782.92,BANK_D,0
ACCT_01325,corporate,179890.07,BANK_C,0
ACCT_01326,individual,420478.71,BANK_E,0
ACCT_01327,individual,147598.24,BANK_D,0
ACCT_01328,individual,370718.53,BANK_E,0
ACCT_01329,individual,473514.77,BANK_C,1
ACCT_01330,corporate,45560.61,BANK_C,0
ACCT_01331,individual,372360.75,BANK_C,0
ACCT_01332,business,394257.13,BANK_C,0
ACCT_01333,business,131019.06,BANK_C,0
ACCT_01334,business,425755.73,BANK_D,0
ACCT_01335,individual,433330.29,BANK_E,0
ACCT_01336,corporate,472206.19,BANK_A,0
ACCT_01337,business,444823.6,BANK_E,1
ACCT_01338,individual,433881.38,BANK_D,0
ACCT_01339,corporate,149879.52,BANK_A,0
ACCT_01340,individual,69545.26,BANK_B,1
ACCT_01341,business,205186.73,BANK_E,1
ACCT_01342,business,72468.85,BANK_B,0
ACCT_01343,individual,244302.84,BANK_B,0
ACCT_01344,business,317614.99,BANK_A,1
ACCT_01345,business,137490.4,BANK_B,0
ACCT_01346,corporate,382477.38,BANK_D,0
ACCT_01347,individual,65573.57,BANK_D,0
ACCT_01348,corporate,215275.45,BANK_D,0
ACCT_01349,business,192274.89,BANK_A,1
ACCT_01350,corporate,100507.71,BANK_C,1
ACCT_01351,individual,446111.19,BANK_E,0
ACCT_01352,individual,9940.15,BANK_A,0
ACCT_01353,corporate,367068.02,BANK_B,1
ACCT_01354,corporate,438615.58,BANK_C,0
ACCT_01355,individual,52251.4,BANK_E,0
ACCT_01356,corporate,153751.43,BANK_A,1
ACCT_01357,individual,149802.92,BANK_C,0
ACCT_01358,business,364188.12,BANK_E,0
ACCT_01359,corporate,169579.74,BANK_B,1
ACCT_01360,business,498073.32,BANK_D,0
ACCT_01361,business,375307.68,BANK_B,1
ACCT_01362,business,10543.24,BANK_B,0
ACCT_01363,corporate,492454.88,BANK_B,1
ACCT_01364,corporate,11934.72,BANK_E,0
ACCT_01365,individual,62457.83,BANK_A,0
ACCT_01366,business,438395.52,BANK_C,1
ACCT_01367,corporate,311944.25,BANK_E,1
ACCT_01368,individual,331322.99,BANK_A,0
ACCT_01369,individual,345185.12,BANK_D,0
ACCT_01370,business,190746.63,BANK_E,1
ACCT_01371,business,237723.77,BANK_B,0
ACCT_01372,individual,347900.82,BANK_A,0
ACCT_01373,business,211014.86,BANK_A,0
ACCT_01374,corporate,260634.31,BANK_E,0
ACCT_01375,corporate,350662.45,BANK_D,0
ACCT_01376,individual,256280.81,BANK_E,0
ACCT_01377,individual,142070.68,BANK_A,1
ACCT_01378,business,100124.68,BANK_B,0
ACCT_01379,business,415917.91,BANK_B,0
ACCT_01380,business,352014.94,BANK_C,1
ACCT_01381,individual,20663.45,BANK_D,0
ACCT_01382,individual,344413.75,BANK_D,1
ACCT_01383,business,118018.13,BANK_A,0
ACCT_01384,corporate,45412.42,BANK_A,1
ACCT_01385,corporate,334841.94,BANK_B,0
ACCT_01386,individual,389983.59,BANK_A,0
ACCT_01387,corporate,362064.55,BANK_C,0
ACCT_01388,corporate,116348.98,BANK_C,0
ACCT_01389,business,232674.4,BANK_A,0
ACCT_01390,individual,437196.08,BANK_C,1
ACCT_01391,business,400996.46,BANK_C,0
ACCT_01392,business,369531.56,BANK_A,0
ACCT_01393,individual,5826.49,BANK_B,1
ACCT_01394,corporate,323952.11,BANK_C,0
ACCT_01395,business,447369.28,BANK_E,0
ACCT_01396,business,439359.29,BANK_A,0
ACCT_01397,business,407667.18,BANK_B,0
ACCT_01398,individual,200987.98,BANK_D,1
ACCT_01399,business,418018.46,BANK_D,0
ACCT_01400,business,324774.4,BANK_B,0
ACCT_01401,individual,67123.28,BANK_A,0
ACCT_01402,individual,52752.84,BANK_E,0
ACCT_01403,business,401330.13,BANK_D,0
ACCT_01404,individual,306050.26,BANK_C,1
ACCT_01405,corporate,15379.3,BANK_B,0
ACCT_01406,business,460278.59,BANK_A,0
ACCT_01407,business,220903.25,BANK_A,0
ACCT_01408,business,327831.81,BANK_A,0
ACCT_01409,corporate,434297.8,BANK_E,1
ACCT_01410,corporate,288747.86,BANK_E,0
ACCT_01411,individual,488969.88,BANK_C,1
ACCT_01412,corporate,262028.48,BANK_E,0
ACCT_01413,individual,216991.11,BANK_B,0
ACCT_01414,business,173528.99,BANK_D,0
ACCT_01415,individual,419677.48,BANK_E,0
ACCT_01416,corporate,28228.49,BANK_B,0
ACCT_01417,corporate,424573.94,BANK_D,0
ACCT_01418,individual,38357.76,BANK_D,0
ACCT_01419,business,121205.02,BANK_C,0
ACCT_01420,individual,253957.74,BANK_E,0
ACCT_01421,corporate,189940.16,BANK_B,0
ACCT_01422,individual,230088.2,BANK_E,1
ACCT_01423,business,44921.91,BANK_D,0
ACCT_01424,business,158714.7,BANK_D,0
ACCT_01425,corporate,327033.13,BANK_A,0
ACCT_01426,business,206756.94,BANK_E,0
ACCT_01427,corporate,1084.69,BANK_A,0
ACCT_01428,corporate,481622.45,BANK_C,0
ACCT_01429,corporate,281603.95,BANK_D,0
ACCT_01430,business,182307.9,BANK_A,0
ACCT_01431,individual,422314.4,BANK_C,0
ACCT_01432,corporate,383940.78,BANK_E,0
ACCT_01433,business,358612.38,BANK_C,0
ACCT_01434,corporate,226813.7,BANK_A,0
ACCT_01435,corporate,111651.81,BANK_C,0
ACCT_01436,business,415112.06,BANK_C,0
ACCT_01437,corporate,261470.56,BANK_A,1
ACCT_01438,individual,448541.68,BANK_D,0
ACCT_01439,individual,411097.49,BANK_D,1
ACCT_01440,individual,127890.37,BANK_B,0
ACCT_01441,individual,61252.16,BANK_D,0
ACCT_01442,individual,229065.96,BANK_B,0
ACCT_01443,corporate,169628.84,BANK_D,0
ACCT_01444,individual,463386.64,BANK_E,0
ACCT_01445,individual,386300.44,BANK_D,0
ACCT_01446,business,329569.89,BANK_E,1
ACCT_01447,individual,481963.52,BANK_A,1
ACCT_01448,corporate,368370.75,BANK_E,1
ACCT_01449,business,419569.24,BANK_D,0
ACCT_01450,corporate,390759.67,BANK_B,1
ACCT_01451,corporate,289698.64,BANK_B,0
ACCT_01452,individual,194315.38,BANK_E,0
ACCT_01453,corporate,441465.24,BANK_E,0
ACCT_01454,business,209913.71,BANK_E,0
ACCT_01455,corporate,381424.95,BANK_C,1
ACCT_01456,business,481833.18,BANK_C,0
ACCT_01457,business,402593.62,BANK_B,0
ACCT_01458,business,301659.7,BANK_E,0
ACCT_01459,business,421694.14,BANK_E,1
ACCT_01460,business,356225.3,BANK_E,0
ACCT_01461,corporate,109453.94,BANK_B,1
ACCT_01462,corporate,357477.88,BANK_C,0
ACCT_01463,corporate,67203.19,BANK_B,0
ACCT_01464,corporate,271703.25,BANK_C,0
ACCT_01465,corporate,58587.22,BANK_C,0
ACCT_01466,corporate,240704.59,BANK_E,0
ACCT_01467,corporate,355351.69,BANK_E,0
ACCT_01468,business,438861.14,BANK_D,0
ACCT_01469,individual,261842.26,BANK_A,0
ACCT_01470,business,73518.03,BANK_A,0
ACCT_01471,individual,134222.16,BANK_B,0
ACCT_01472,business,342011.77,BANK_B,1
ACCT_01473,individual,345606.83,BANK_C,0
ACCT_01474,individual,377043.38,BANK_A,0
ACCT_01475,business,407199.08,BANK_A,0
ACCT_01476,corporate,434149.65,BANK_E,0
ACCT_01477,individual,371463.96,BANK_E,0
ACCT_01478,business,119560.14,BANK_C,0
ACCT_01479,corporate,332582.29,BANK_D,0
ACCT_01480,business,208866.55,BANK_C,0
ACCT_01481,corporate,27847.29,BANK_C,0
ACCT_01482,individual,310660.29,BANK_D,0
ACCT_01483,individual,455831.7,BANK_C,1
ACCT_01484,corporate,273760.95,BANK_E,0
ACCT_01485,individual,388297.23,BANK_B,0
ACCT_01486,business,224958.65,BANK_A,0
ACCT_01487,individual,481275.15,BANK_E,0
ACCT_01488,individual,189221.92,BANK_D,0
ACCT_01489,business,278742.71,BANK_B,1
ACCT_01490,individual,292409.04,BANK_C,0
ACCT_01491,individual,165950.83,BANK_B,0
ACCT_01492,individual,77697.99,BANK_C,0
ACCT_01493,corporate,26376.87,BANK_E,0
ACCT_01494,corporate,151276.25,BANK_E,0
ACCT_01495,corporate,179684.71,BANK_C,0
ACCT_01496,corporate,110761.05,BANK_B,0
ACCT_01497,corporate,35020.06,BANK_E,0
ACCT_01498,individual,208549.69,BANK_E,0
ACCT_01499,business,46880.83,BANK_B,0
ACCT_01500,individual,332003.9,BANK_C,0
ACCT_01501,business,147493.6,BANK_E,0
ACCT_01502,corporate,237953.74,BANK_E,0
ACCT_01503,corporate,5393.04,BANK_C,0
ACCT_01504,business,120933.59,BANK_E,0
ACCT_01505,corporate,122669.75,BANK_A,0
ACCT_01506,corporate,442944.42,BANK_D,1
ACCT_01507,individual,193552.09,BANK_E,0
ACCT_01508,corporate,142131.67,BANK_E,1
ACCT_01509,business,257640.22,BANK_E,0
ACCT_01510,business,243915.55,BANK_C,0
ACCT_01511,corporate,97063.68,BANK_E,0
ACCT_01512,individual,474157.7,BANK_B,0
ACCT_01513,corporate,267069.71,BANK_A,0
ACCT_01514,individual,335497.23,BANK_B,0
ACCT_01515,corporate,212680.52,BANK_A,0
ACCT_01516,individual,269339.35,BANK_D,0
ACCT_01517,corporate,408560.42,BANK_A,1
ACCT_01518,corporate,343335.73,BANK_A,0
ACCT_01519,business,358717.27,BANK_A,0
ACCT_01520,individual,37550.77,BANK_B,0
ACCT_01521,business,279484.02,BANK_E,1
ACCT_01522,individual,455582.3,BANK_D,0
ACCT_01523,business,226111.71,BANK_D,0
ACCT_01524,business,158885.72,BANK_D,0
ACCT_01525,corporate,60034.58,BANK_A,0
ACCT_01526,corporate,360422.55,BANK_A,0
ACCT_01527,corporate,293218.4,BANK_A,0
ACCT_01528,business,464095.83,BANK_A,1
ACCT_01529,business,393659.06,BANK_C,1
ACCT_01530,corporate,44166.11,BANK_D,1
ACCT_01531,business,198161.52,BANK_A,0
ACCT_01532,business,79005.41,BANK_B,0
ACCT_01533,individual,373630.2,BANK_E,1
ACCT_01534,business,480107.0,BANK_B,0
ACCT_01535,business,338967.23,BANK_C,0
ACCT_01536,individual,277208.57,BANK_E,0
ACCT_01537,individual,62494.34,BANK_A,0
ACCT_01538,corporate,298730.79,BANK_E,0
ACCT_01539,corporate,473542.72,BANK_C,0
ACCT_01540,individual,374400.0,BANK_C,0
ACCT_01541,individual,206914.59,BANK_E,0
ACCT_01542,individual,81316.22,BANK_B,0
ACCT_01543,corporate,417539.44,BANK_B,0
ACCT_01544,individual,91497.63,BANK_E,0
ACCT_01545,individual,425842.47,BANK_E,0
ACCT_01546,business,322692.58,BANK_A,0
ACCT_01547,business,336170.94,BANK_C,0
ACCT_01548,individual,99511.38,BANK_E,0
ACCT_01549,business,475818.41,BANK_C,0
ACCT_01550,individual,335976.49,BANK_B,0
ACCT_01551,individual,143283.43,BANK_A,0
ACCT_01552,individual,159575.18,BANK_D,0
ACCT_01553,business,308554.87,BANK_C,1
ACCT_01554,corporate,292500.8,BANK_E,0
ACCT_01555,corporate,182882.22,BANK_C,0
ACCT_01556,business,85151.12,BANK_C,0
ACCT_01557,individual,393044.4,BANK_D,0
ACCT_01558,business,420214.92,BANK_B,0
ACCT_01559,corporate,366753.43,BANK_D,0
ACCT_01560,business,223233.63,BANK_C,1
ACCT_01561,business,276284.24,BANK_B,0
ACCT_01562,corporate,303707.21,BANK_C,0
ACCT_01563,individual,445757.22,BANK_B,1
ACCT_01564,business,367038.76,BANK_A,1
ACCT_01565,corporate,38624.58,BANK_A,0
ACCT_01566,corporate,316181.62,BANK_E,0
ACCT_01567,corporate,203162.1,BANK_E,0
ACCT_01568,individual,453245.49,BANK_E,0
ACCT_01569,business,272191.19,BANK_E,0
ACCT_01570,business,327300.16,BANK_B,0
ACCT_01571,business,196856.67,BANK_E,0
ACCT_01572,corporate,428724.91,BANK_B,0
ACCT_01573,business,251060.46,BANK_A,0
ACCT_01574,business,182568.91,BANK_A,0
ACCT_01575,corporate,120201.52,BANK_E,1
ACCT_01576,corporate,83755.93,BANK_E,0
ACCT_01577,individual,223664.0,BANK_B,0
ACCT_01578,corporate,474407.2,BANK_B,0
ACCT_01579,corporate,366270.23,BANK_C,0
ACCT_01580,individual,110190.74,BANK_D,0
ACCT_01581,individual,32367.72,BANK_C,0
ACCT_01582,individual,22361.41,BANK_B,0
ACCT_01583,corporate,453955.32,BANK_C,0
ACCT_01584,business,235367.44,BANK_D,1
ACCT_01585,individual,20912.44,BANK_C,0
ACCT_01586,individual,352164.39,BANK_E,1
ACCT_01587,corporate,414993.93,BANK_C,0
ACCT_01588,corporate,272630.68,BANK_B,0
ACCT_01589,business,327183.98,BANK_C,1
ACCT_01590,corporate,327014.94,BANK_A,0
ACCT_01591,corporate,126541.62,BANK_B,0
ACCT_01592,corporate,203515.26,BANK_C,1
ACCT_01593,business,396536.07,BANK_E,0
ACCT_01594,individual,251416.66,BANK_B,0
ACCT_01595,business,83637.31,BANK_A,0
ACCT_01596,corporate,322095.02,BANK_B,0
ACCT_01597,individual,94265.93,BANK_C,0
ACCT_01598,corporate,358934.05,BANK_A,0
ACCT_01599,corporate,115942.82,BANK_C,1
ACCT_01600,corporate,57556.01,BANK_D,0
ACCT_01601,business,106141.27,BANK_B,0
ACCT_01602,corporate,416849.13,BANK_A,0
ACCT_01603,individual,22529.02,BANK_E,0
ACCT_01604,corporate,81403.44,BANK_E,0
ACCT_01605,individual,445508.04,BANK_B,0
ACCT_01606,individual,84004.34,BANK_B,0
ACCT_01607,corporate,479160.93,BANK_E,1
ACCT_01608,corporate,319173.73,BANK_C,0
ACCT_01609,individual,109080.12,BANK_E,0
ACCT_01610,business,433783.9,BANK_B,0
ACCT_01611,individual,415351.42,BANK_E,0
ACCT_01612,individual,397513.42,BANK_B,0
ACCT_01613,corporate,330164.73,BANK_C,0
ACCT_01614,individual,362369.21,BANK_C,0
ACCT_01615,business,298670.15,BANK_A,0
ACCT_01616,individual,189727.46,BANK_B,0
ACCT_01617,individual,9264.75,BANK_E,0
ACCT_01618,corporate,342499.55,BANK_B,0
ACCT_01619,corporate,49052.99,BANK_D,1
ACCT_01620,corporate,300307.08,BANK_E,0
ACCT_01621,corporate,376439.19,BANK_A,0
ACCT_01622,business,330036.91,BANK_E,0
ACCT_01623,corporate,413933.37,BANK_D,1
ACCT_01624,corporate,210921.33,BANK_A,0
ACCT_01625,corporate,265378.44,BANK_B,1
ACCT_01626,business,394988.24,BANK_D,1
ACCT_01627,business,294934.99,BANK_E,1
ACCT_01628,individual,213319.21,BANK_C,0
ACCT_01629,business,383163.59,BANK_A,0
ACCT_01630,business,299547.88,BANK_E,1
ACCT_01631,business,129644.68,BANK_A,0
ACCT_01632,corporate,372079.19,BANK_A,0
ACCT_01633,corporate,261747.77,BANK_E,0
ACCT_01634,individual,188139.91,BANK_B,1
ACCT_01635,corporate,402339.29,BANK_D,0
ACCT_01636,business,54185.03,BANK_D,0
ACCT_01637,corporate,293099.72,BANK_C,0
ACCT_01638,corporate,212357.21,BANK_C,0
ACCT_01639,corporate,138504.71,BANK_D,0
ACCT_01640,individual,207200.85,BANK_E,1
ACCT_01641,business,90181.08,BANK_E,0
ACCT_01642,corporate,242396.32,BANK_C,0
ACCT_01643,corporate,172833.8,BANK_D,1
ACCT_01644,corporate,69896.19,BANK_A,0
ACCT_01645,corporate,115655.88,BANK_B,0
ACCT_01646,individual,108014.61,BANK_D,0
ACCT_01647,business,400626.01,BANK_E,0
ACCT_01648,corporate,342597.66,BANK_A,1
ACCT_01649,individual,195162.74,BANK_A,0
ACCT_01650,individual,411804.48,BANK_D,0
ACCT_01651,corporate,218253.34,BANK_A,0
ACCT_01652,business,111663.35,BANK_A,1
ACCT_01653,corporate,19839.91,BANK_D,1
ACCT_01654,business,307368.83,BANK_E,0
ACCT_01655,business,356091.31,BANK_E,0
ACCT_01656,individual,472912.21,BANK_B,0
ACCT_01657,corporate,247689.82,BANK_A,0
ACCT_01658,individual,425433.25,BANK_E,1
ACCT_01659,business,98178.5,BANK_E,0
ACCT_01660,corporate,258391.0,BANK_B,0
ACCT_01661,corporate,85571.96,BANK_A,0
ACCT_01662,business,120389.06,BANK_A,0
ACCT_01663,individual,44334.56,BANK_C,1
ACCT_01664,business,177210.7,BANK_D,0
ACCT_01665,business,293454.0,BANK_E,0
ACCT_01666,individual,368725.84,BANK_A,0
ACCT_01667,individual,275246.73,BANK_E,0
ACCT_01668,corporate,174699.53,BANK_C,0
ACCT_01669,individual,303575.34,BANK_B,0
ACCT_01670,business,464927.21,BANK_E,0
ACCT_01671,individual,131292.65,BANK_D,0
ACCT_01672,corporate,54126.01,BANK_A,0
ACCT_01673,corporate,147831.66,BANK_A,0
ACCT_01674,corporate,478397.97,BANK_E,0
ACCT_01675,corporate,125820.6,BANK_D,0
ACCT_01676,business,282021.13,BANK_B,0
ACCT_01677,business,480658.12,BANK_D,0
ACCT_01678,corporate,230899.5,BANK_E,0
ACCT_01679,individual,241503.11,BANK_C,0
ACCT_01680,individual,191953.95,BANK_B,0
ACCT_01681,corporate,350886.87,BANK_C,0
ACCT_01682,business,477767.4,BANK_E,0
ACCT_01683,corporate,5851.87,BANK_C,0
ACCT_01684,individual,144357.5,BANK_D,0
ACCT_01685,corporate,374645.28,BANK_C,0
ACCT_01686,individual,277721.2,BANK_B,0
ACCT_01687,business,157622.52,BANK_B,0
ACCT_01688,corporate,135268.82,BANK_B,0
ACCT_01689,business,368819.01,BANK_B,0
ACCT_01690,corporate,121786.2,BANK_C,0
ACCT_01691,individual,115374.56,BANK_B,0
ACCT_01692,corporate,178657.66,BANK_A,1
ACCT_01693,individual,460173.88,BANK_D,0
ACCT_01694,corporate,4305.21,BANK_E,0
ACCT_01695,individual,424157.29,BANK_C,0
ACCT_01696,corporate,158393.04,BANK_E,0
ACCT_01697,business,245911.87,BANK_E,0
ACCT_01698,business,199541.87,BANK_E,0
ACCT_01699,individual,28019.94,BANK_D,1
ACCT_01700,business,469887.56,BANK_A,0
ACCT_01701,corporate,174297.19,BANK_B,0
ACCT_01702,business,488277.09,BANK_E,0
ACCT_01703,business,158509.98,BANK_A,0
ACCT_01704,individual,337377.43,BANK_D,1
ACCT_01705,corporate,51273.17,BANK_C,0
ACCT_01706,corporate,431059.17,BANK_B,1
ACCT_01707,corporate,132161.67,BANK_C,0
ACCT_01708,business,479304.88,BANK_C,0
ACCT_01709,business,92772.92,BANK_D,0
ACCT_01710,individual,210127.38,BANK_C,0
ACCT_01711,business,427308.72,BANK_C,0
ACCT_01712,business,90764.73,BANK_B,0
ACCT_01713,corporate,343319.94,BANK_A,1
ACCT_01714,corporate,135704.6,BANK_B,0
ACCT_01715,corporate,216677.16,BANK_D,0
ACCT_01716,individual,73776.02,BANK_B,0
ACCT_01717,business,403028.51,BANK_B,0
ACCT_01718,business,250299.32,BANK_E,1
ACCT_01719,corporate,360559.6,BANK_D,1
ACCT_01720,business,126236.04,BANK_E,0
ACCT_01721,individual,199802.55,BANK_B,1
ACCT_01722,individual,108518.2,BANK_C,0
ACCT_01723,business,419646.88,BANK_A,1
ACCT_01724,business,372552.02,BANK_C,0
ACCT_01725,business,180792.98,BANK_E,0
ACCT_01726,business,172726.0,BANK_D,0
ACCT_01727,individual,176194.15,BANK_E,0
ACCT_01728,individual,288850.02,BANK_E,0
ACCT_01729,individual,489707.19,BANK_C,0
ACCT_01730,business,163220.05,BANK_E,1
ACCT_01731,business,387597.44,BANK_D,0
ACCT_01732,individual,191154.43,BANK_C,0
ACCT_01733,business,316224.38,BANK_B,0
ACCT_01734,individual,320649.75,BANK_C,0
ACCT_01735,business,316005.43,BANK_E,1
ACCT_01736,business,424601.49,BANK_A,0
ACCT_01737,individual,81837.74,BANK_B,0
ACCT_01738,business,159122.24,BANK_C,1
ACCT_01739,corporate,134468.72,BANK_D,0
ACCT_01740,business,443958.21,BANK_C,1
ACCT_01741,corporate,293872.97,BANK_D,0
ACCT_01742,business,84491.74,BANK_A,0
ACCT_01743,individual,364158.44,BANK_C,0
ACCT_01744,corporate,350647.77,BANK_A,0
ACCT_01745,individual,84288.32,BANK_A,0
ACCT_01746,individual,32832.41,BANK_D,0
