tx_id,from_id,to_id,tx_type,amount,timestamp,is_sar,alert_id
4880,ACCT_00461,ACCT_00080,CASH,1812.62,2023-01-27 09:52:58,0,
4881,ACCT_00827,ACCT_01563,ACH,1505.19,2023-01-27 09:54:41,0,
4882,ACCT_00239,ACCT_01769,TRANSFER,1103.23,2023-01-27 09:58:24,0,
4883,ACCT_00452,ACCT_01984,ACH,1888.27,2023-01-27 10:00:30,0,
4884,ACCT_00065,ACCT_00655,WIRE,4346.61,2023-01-27 10:04:28,0,
4885,ACCT_00349,ACCT_01992,CASH,3222.82,2023-01-27 10:06:22,0,
4886,ACCT_01588,ACCT_01962,ACH,240.25,2023-01-27 10:06:53,0,
4887,ACCT_00869,ACCT_01493,CHECK,706.44,2023-01-27 10:09:16,0,
4888,ACCT_00645,ACCT_01303,TRANSFER,2230.22,2023-01-27 10:13:33,0,
4889,ACCT_00631,ACCT_01251,CASH,866.36,2023-01-27 10:17:50,0,
4890,ACCT_01303,ACCT_00501,TRANSFER,3817.78,2023-01-27 10:18:42,0,
4891,ACCT_01360,ACCT_00611,TRANSFER,3735.17,2023-01-27 10:23:52,0,
4892,ACCT_01095,ACCT_01760,CHECK,280.15,2023-01-27 10:46:45,0,
4893,ACCT_00406,ACCT_00155,CHECK,2304.33,2023-01-27 11:02:16,0,
4894,ACCT_01110,ACCT_01239,WIRE,486.83,2023-01-27 11:15:05,0,
4895,ACCT_01828,ACCT_01776,TRANSFER,1643.36,2023-01-27 11:25:13,0,
4896,ACCT_00274,ACCT_01393,WIRE,1350.64,2023-01-27 11:27:13,0,
4897,ACCT_00662,ACCT_00763,ACH,1895.77,2023-01-27 11:27:43,0,
4898,ACCT_00681,ACCT_01127,ACH,416.95,2023-01-27 11:37:28,0,
4899,ACCT_01853,ACCT_01100,TRANSFER,550.66,2023-01-27 11:54:52,0,
4900,ACCT_00739,ACCT_01519,CASH,3717.23,2023-01-27 12:01:26,0,
4901,ACCT_01058,ACCT_01972,CHECK,2154.2,2023-01-27 12:09:58,0,
4902,ACCT_00249,ACCT_00811,ACH,4640.74,2023-01-27 12:12:55,0,
4903,ACCT_00015,ACCT_00608,CASH,2094.27,2023-01-27 12:13:27,0,
4904,ACCT_00323,ACCT_00826,ACH,4273.92,2023-01-27 12:22:20,0,
4905,ACCT_00648,ACCT_01709,ACH,1369.82,2023-01-27 12:28:42,0,
4906,ACCT_00171,ACCT_00975,WIRE,508.38,2023-01-27 12:31:33,0,
4907,ACCT_00996,ACCT_00058,WIRE,719.28,2023-01-27 12:47:39,0,
4908,ACCT_00919,ACCT_01273,ACH,3694.27,2023-01-27 12:47:50,0,
4909,ACCT_01205,ACCT_00938,ACH,2590.12,2023-01-27 12:49:01,0,
4910,ACCT_00677,ACCT_00435,TRANSFER,691.63,2023-01-27 12:58:50,0,
4911,ACCT_01762,ACCT_00742,TRANSFER,2431.38,2023-01-27 13:02:35,0,
4912,ACCT_00597,ACCT_00221,CASH,3418.33,2023-01-27 13:18:53,0,
4913,ACCT_00632,ACCT_01276,TRANSFER,1860.73,2023-01-27 13:19:57,0,
4914,ACCT_00854,ACCT_00024,CHECK,1900.99,2023-01-27 13:20:36,0,
4915,ACCT_00818,ACCT_00407,WIRE,3857.21,2023-01-27 13:26:04,0,
4916,ACCT_01998,ACCT_00580,ACH,3275.72,2023-01-27 13:32:24,0,
4917,ACCT_00459,ACCT_01328,TRANSFER,1001.33,2023-01-27 13:32:33,0,
4918,ACCT_00028,ACCT_00872,CHECK,3684.54,2023-01-27 13:33:54,0,
4919,ACCT_00054,ACCT_00583,TRANSFER,1976.91,2023-01-27 13:33:56,0,
4920,ACCT_01076,ACCT_00687,TRANSFER,4666.43,2023-01-27 13:55:59,0,
4921,ACCT_01435,ACCT_01909,ACH,3958.17,2023-01-27 13:57:24,0,
4922,ACCT_00569,ACCT_01889,CASH,1783.81,2023-01-27 14:09:05,0,
4923,ACCT_01587,ACCT_01302,ACH,4083.38,2023-01-27 14:13:02,0,
4924,ACCT_00136,ACCT_00698,WIRE,4071.44,2023-01-27 14:14:52,0,
4925,ACCT_00076,ACCT_00999,CHECK,2435.64,2023-01-27 14:19:20,0,
4926,ACCT_00374,ACCT_01495,TRANSFER,936.44,2023-01-27 14:26:25,0,
4927,ACCT_00324,ACCT_00062,WIRE,3592.64,2023-01-27 14:40:01,0,
4928,ACCT_01993,ACCT_01484,CHECK,265.92,2023-01-27 15:01:41,0,
4929,ACCT_01519,ACCT_00229,ACH,881.32,2023-01-27 15:06:42,0,
4930,ACCT_00467,ACCT_00333,CHECK,3180.13,2023-01-27 15:41:34,0,
4931,ACCT_01962,ACCT_00706,CHECK,3923.4,2023-01-27 15:44:42,0,
4932,ACCT_00907,ACCT_01521,CHECK,4668.24,2023-01-27 15:53:20,0,
4933,ACCT_01922,ACCT_00419,WIRE,467.88,2023-01-27 16:02:27,0,
4934,ACCT_01373,ACCT_00751,CHECK,545.94,2023-01-27 16:10:01,0,
4935,ACCT_00953,ACCT_00209,CASH,2008.23,2023-01-27 16:20:06,0,
4936,ACCT_00615,ACCT_00299,CHECK,3899.81,2023-01-27 16:26:41,0,
4937,ACCT_01634,ACCT_01040,TRANSFER,3536.43,2023-01-27 16:26:58,0,
4938,ACCT_00423,ACCT_01132,ACH,510.33,2023-01-27 16:33:39,0,
4939,ACCT_00502,ACCT_00061,CHECK,2990.24,2023-01-27 16:37:19,0,
4940,ACCT_01681,ACCT_00166,CHECK,3411.64,2023-01-27 16:37:28,0,
4941,ACCT_01093,ACCT_01390,WIRE,7268.25,2023-01-27 16:41:08,1,ALERT_0005
4942,ACCT_01950,ACCT_00491,WIRE,2896.73,2023-01-27 16:43:42,0,
4943,ACCT_00621,ACCT_01516,CHECK,2218.29,2023-01-27 16:53:17,0,
4944,ACCT_01881,ACCT_01031,TRANSFER,1768.19,2023-01-27 16:53:40,0,
4945,ACCT_00763,ACCT_00047,WIRE,833.25,2023-01-27 17:22:18,0,
4946,ACCT_01055,ACCT_00481,CASH,2527.99,2023-01-27 17:22:38,0,
4947,ACCT_00915,ACCT_00315,CHECK,2944.76,2023-01-27 17:35:10,0,
4948,ACCT_00833,ACCT_00017,TRANSFER,2772.9,2023-01-27 17:53:27,0,
4949,ACCT_01801,ACCT_01380,CASH,3519.12,2023-01-27 17:53:38,0,
4950,ACCT_00897,ACCT_01002,ACH,2416.05,2023-01-27 18:12:14,0,
4951,ACCT_00555,ACCT_00805,CHECK,4656.65,2023-01-27 18:13:08,0,
4952,ACCT_01613,ACCT_00256,WIRE,2323.94,2023-01-27 18:15:05,0,
4953,ACCT_00094,ACCT_00376,WIRE,619.74,2023-01-27 18:23:19,0,
4954,ACCT_01211,ACCT_00131,TRANSFER,579.76,2023-01-27 18:34:32,0,
4955,ACCT_01669,ACCT_01108,ACH,1192.44,2023-01-27 18:36:17,0,
4956,ACCT_00580,ACCT_01175,CHECK,1343.66,2023-01-27 18:36:49,0,
4957,ACCT_01292,ACCT_01150,TRANSFER,3594.65,2023-01-27 18:51:44,0,
4958,ACCT_00045,ACCT_01152,TRANSFER,2770.7,2023-01-27 18:54:43,0,
4959,ACCT_01013,ACCT_00643,CASH,4722.55,2023-01-27 18:55:27,0,
4960,ACCT_01413,ACCT_00076,TRANSFER,250.64,2023-01-27 19:13:24,0,
4961,ACCT_01334,ACCT_01548,CASH,1212.21,2023-01-27 19:25:00,0,
4962,ACCT_00866,ACCT_01399,TRANSFER,1143.08,2023-01-27 19:41:13,0,
4963,ACCT_00268,ACCT_00689,TRANSFER,3528.79,2023-01-27 19:52:39,0,
4964,ACCT_01998,ACCT_00572,CASH,908.14,2023-01-27 19:54:20,0,
4965,ACCT_00143,ACCT_01226,TRANSFER,3430.69,2023-01-27 20:07:04,0,
4966,ACCT_00283,ACCT_01337,WIRE,2571.56,2023-01-27 20:10:50,0,
4967,ACCT_01776,ACCT_01543,CHECK,525.75,2023-01-27 20:25:05,0,
4968,ACCT_00201,ACCT_01829,CASH,4601.77,2023-01-27 20:48:06,0,
4969,ACCT_00134,ACCT_01914,CHECK,2922.91,2023-01-27 20:59:15,0,
4970,ACCT_01517,ACCT_00545,CASH,3382.19,2023-01-27 21:26:49,0,
4971,ACCT_00743,ACCT_00285,CHECK,4449.73,2023-01-27 21:27:37,0,
4972,ACCT_01219,ACCT_00529,CHECK,2548.26,2023-01-27 21:34:09,0,
4973,ACCT_00523,ACCT_01194,WIRE,2020.25,2023-01-27 21:40:42,0,
4974,ACCT_00156,ACCT_00407,TRANSFER,461.81,2023-01-27 21:48:24,0,
4975,ACCT_01521,ACCT_00097,CASH,1826.53,2023-01-27 21:53:34,0,
4976,ACCT_00073,ACCT_00709,TRANSFER,4750.04,2023-01-27 21:59:57,0,
4977,ACCT_01718,ACCT_01110,CASH,4212.15,2023-01-27 22:00:34,0,
4978,ACCT_00989,ACCT_01915,TRANSFER,1922.68,2023-01-27 22:10:29,0,
4979,ACCT_01740,ACCT_00785,CHECK,4348.81,2023-01-27 22:44:04,0,
4980,ACCT_00035,ACCT_01835,CHECK,2208.84,2023-01-27 22:44:33,0,
4981,ACCT_01349,ACCT_01839,TRANSFER,911.51,2023-01-27 23:01:50,0,
4982,ACCT_01029,ACCT_01205,CHECK,3812.84,2023-01-27 23:02:44,0,
4983,ACCT_01026,ACCT_00729,WIRE,3998.62,2023-01-27 23:20:40,0,
4984,ACCT_01629,ACCT_00120,ACH,3357.77,2023-01-27 23:25:39,0,
4985,ACCT_01307,ACCT_01665,CHECK,2051.8,2023-01-27 23:27:55,0,
4986,ACCT_01727,ACCT_00660,ACH,3546.35,2023-01-27 23:35:31,0,
4987,ACCT_01166,ACCT_00352,CASH,4795.58,2023-01-27 23:51:23,0,
4988,ACCT_01674,ACCT_01210,CASH,3959.4,2023-01-27 23:53:37,0,
4989,ACCT_00767,ACCT_01722,ACH,4101.97,2023-01-27 23:56:28,0,
4990,ACCT_00741,ACCT_01689,CHECK,398.21,2023-01-28 00:00:27,0,
4991,ACCT_00930,ACCT_00840,CHECK,406.23,2023-01-28 00:06:36,0,
4992,ACCT_01396,ACCT_00026,TRANSFER,1879.54,2023-01-28 00:19:39,0,
4993,ACCT_00979,ACCT_01178,CHECK,3303.79,2023-01-28 00:53:02,0,
4994,ACCT_00752,ACCT_00969,TRANSFER,1018.62,2023-01-28 00:53:33,0,
4995,ACCT_01656,ACCT_01714,CASH,46.54,2023-01-28 00:59:48,0,
4996,ACCT_00861,ACCT_01427,ACH,3874.18,2023-01-28 01:01:07,0,
4997,ACCT_00068,ACCT_00741,CASH,4137.92,2023-01-28 01:01:36,0,
4998,ACCT_00290,ACCT_00900,ACH,2894.75,2023-01-28 01:10:07,0,
4999,ACCT_01586,ACCT_01721,TRANSFER,12689.8,2023-01-28 01:10:40,1,ALERT_0027
5000,ACCT_01390,ACCT_01934,TRANSFER,24415.98,2023-01-28 01:25:14,1,ALERT_0005
5001,ACCT_00935,ACCT_00002,CASH,3775.26,2023-01-28 01:27:44,0,
5002,ACCT_00863,ACCT_00245,TRANSFER,2269.4,2023-01-28 01:32:42,0,
5003,ACCT_01913,ACCT_01632,WIRE,2603.56,2023-01-28 01:44:49,0,
5004,ACCT_00614,ACCT_01754,WIRE,4787.54,2023-01-28 02:18:57,0,
5005,ACCT_00075,ACCT_00167,TRANSFER,4982.29,2023-01-28 02:45:56,0,
5006,ACCT_01844,ACCT_01876,CASH,1023.05,2023-01-28 02:49:38,0,
5007,ACCT_01180,ACCT_01833,TRANSFER,4172.24,2023-01-28 02:57:44,0,
5008,ACCT_01131,ACCT_00397,ACH,3364.16,2023-01-28 03:12:37,0,
5009,ACCT_01952,ACCT_00677,ACH,3152.9,2023-01-28 03:14:34,0,
5010,ACCT_00739,ACCT_00519,CASH,3658.38,2023-01-28 03:17:47,0,
5011,ACCT_01302,ACCT_01645,ACH,199.7,2023-01-28 03:29:19,0,
5012,ACCT_01183,ACCT_00945,CHECK,1232.78,2023-01-28 03:30:32,0,
5013,ACCT_01840,ACCT_01100,CHECK,680.68,2023-01-28 03:31:58,0,
5014,ACCT_00571,ACCT_00481,CASH,3903.35,2023-01-28 03:40:42,0,
5015,ACCT_01335,ACCT_00740,TRANSFER,31.77,2023-01-28 03:44:47,0,
5016,ACCT_00343,ACCT_01844,TRANSFER,2493.28,2023-01-28 03:47:01,0,
5017,ACCT_01508,ACCT_01652,CASH,4519.63,2023-01-28 03:47:40,0,
5018,ACCT_01750,ACCT_01276,CASH,3979.46,2023-01-28 03:55:22,0,
5019,ACCT_00144,ACCT_01703,WIRE,3019.08,2023-01-28 03:58:00,0,
5020,ACCT_00275,ACCT_01815,TRANSFER,390.5,2023-01-28 03:59:12,0,
5021,ACCT_01574,ACCT_01400,CASH,961.31,2023-01-28 04:21:24,0,
5022,ACCT_01808,ACCT_00175,CASH,471.41,2023-01-28 04:27:33,0,
5023,ACCT_01683,ACCT_00441,CHECK,2781.67,2023-01-28 04:30:41,0,
5024,ACCT_01190,ACCT_01257,ACH,2254.39,2023-01-28 04:36:36,0,
5025,ACCT_00243,ACCT_00739,TRANSFER,4478.98,2023-01-28 04:52:00,0,
5026,ACCT_00397,ACCT_00530,TRANSFER,3906.65,2023-01-28 04:55:26,0,
5027,ACCT_00381,ACCT_00567,ACH,3360.48,2023-01-28 04:59:32,0,
5028,ACCT_01970,ACCT_00609,CHECK,3302.62,2023-01-28 05:01:19,0,
5029,ACCT_00884,ACCT_00802,WIRE,3427.44,2023-01-28 05:01:54,0,
5030,ACCT_01451,ACCT_01962,TRANSFER,441.07,2023-01-28 05:03:38,0,
5031,ACCT_01901,ACCT_01549,ACH,1721.68,2023-01-28 05:20:46,0,
5032,ACCT_00999,ACCT_00088,ACH,3601.97,2023-01-28 05:31:43,0,
5033,ACCT_00256,ACCT_01448,CHECK,1282.45,2023-01-28 05:40:35,0,
5034,ACCT_00189,ACCT_00080,ACH,1347.2,2023-01-28 05:46:00,0,
5035,ACCT_01216,ACCT_00673,ACH,2106.44,2023-01-28 05:52:25,0,
5036,ACCT_00653,ACCT_01205,CASH,3493.4,2023-01-28 05:56:50,0,
5037,ACCT_01326,ACCT_01932,ACH,1776.14,2023-01-28 05:57:30,0,
5038,ACCT_01985,ACCT_00598,WIRE,1497.7,2023-01-28 06:02:43,0,
5039,ACCT_00989,ACCT_00265,WIRE,1005.43,2023-01-28 06:12:32,0,
5040,ACCT_01455,ACCT_00226,WIRE,818.81,2023-01-28 06:29:29,0,
5041,ACCT_00290,ACCT_01740,ACH,160.38,2023-01-28 06:38:10,0,
5042,ACCT_00561,ACCT_00503,CASH,1780.25,2023-01-28 06:43:42,0,
5043,ACCT_01673,ACCT_00446,TRANSFER,447.52,2023-01-28 06:49:53,0,
5044,ACCT_01530,ACCT_00632,WIRE,3339.66,2023-01-28 06:54:59,0,
5045,ACCT_01536,ACCT_00150,CHECK,3819.13,2023-01-28 07:03:21,0,
5046,ACCT_01040,ACCT_01261,CHECK,4192.71,2023-01-28 07:04:41,0,
5047,ACCT_01208,ACCT_01137,WIRE,1944.23,2023-01-28 07:13:51,0,
5048,ACCT_01342,ACCT_01906,CHECK,4067.82,2023-01-28 07:15:17,0,
5049,ACCT_01034,ACCT_00068,CASH,501.65,2023-01-28 07:20:06,0,
5050,ACCT_01724,ACCT_00331,WIRE,4194.09,2023-01-28 07:32:51,0,
5051,ACCT_01707,ACCT_01868,TRANSFER,4495.68,2023-01-28 07:36:57,0,
5052,ACCT_00086,ACCT_00593,WIRE,283.13,2023-01-28 07:40:56,0,
5053,ACCT_00826,ACCT_01189,WIRE,940.78,2023-01-28 07:44:08,0,
5054,ACCT_01044,ACCT_00921,CASH,2500.64,2023-01-28 07:47:23,0,
5055,ACCT_01905,ACCT_01740,CHECK,3310.15,2023-01-28 08:04:10,0,
5056,ACCT_01340,ACCT_01656,TRANSFER,2992.71,2023-01-28 08:11:32,0,
5057,ACCT_00454,ACCT_01779,WIRE,1723.19,2023-01-28 08:34:21,0,
5058,ACCT_01271,ACCT_01498,CASH,839.34,2023-01-28 08:37:28,0,
5059,ACCT_00026,ACCT_00311,CHECK,1615.26,2023-01-28 08:43:36,0,
5060,ACCT_01340,ACCT_00084,CHECK,1296.88,2023-01-28 09:03:34,0,
5061,ACCT_00076,ACCT_00252,CHECK,136.74,2023-01-28 09:09:42,0,
5062,ACCT_01190,ACCT_00620,CASH,2554.54,2023-01-28 09:12:23,0,
5063,ACCT_00431,ACCT_01407,ACH,2504.33,2023-01-28 09:23:34,0,
5064,ACCT_01974,ACCT_01028,ACH,4961.47,2023-01-28 09:26:16,0,
5065,ACCT_00437,ACCT_01834,CHECK,3514.61,2023-01-28 09:30:31,0,
5066,ACCT_01394,ACCT_00051,WIRE,2904.05,2023-01-28 09:33:48,0,
5067,ACCT_00636,ACCT_00564,CHECK,1440.19,2023-01-28 09:38:54,0,
5068,ACCT_00961,ACCT_00320,WIRE,1217.21,2023-01-28 09:41:11,0,
5069,ACCT_01480,ACCT_00219,ACH,2167.1,2023-01-28 10:02:55,0,
5070,ACCT_00933,ACCT_00833,CASH,213.05,2023-01-28 10:09:07,0,
5071,ACCT_00882,ACCT_01989,TRANSFER,4614.26,2023-01-28 10:14:33,0,
5072,ACCT_01548,ACCT_00228,TRANSFER,3910.45,2023-01-28 10:25:41,0,
5073,ACCT_01467,ACCT_00312,ACH,4711.54,2023-01-28 10:26:19,0,
5074,ACCT_01304,ACCT_00060,ACH,1128.72,2023-01-28 10:28:57,0,
5075,ACCT_01633,ACCT_00579,ACH,3914.35,2023-01-28 10:35:46,0,
5076,ACCT_01945,ACCT_01742,ACH,1628.64,2023-01-28 10:40:28,0,
5077,ACCT_01986,ACCT_01608,WIRE,3161.87,2023-01-28 10:42:54,0,
5078,ACCT_01017,ACCT_01033,CASH,2186.46,2023-01-28 10:46:09,0,
5079,ACCT_00326,ACCT_01584,CHECK,3859.55,2023-01-28 10:53:26,0,
5080,ACCT_00483,ACCT_00569,TRANSFER,586.58,2023-01-28 11:12:24,0,
5081,ACCT_00940,ACCT_00050,WIRE,1158.59,2023-01-28 11:50:28,0,
5082,ACCT_00007,ACCT_00890,TRANSFER,2458.55,2023-01-28 12:06:52,0,
5083,ACCT_01314,ACCT_00893,CASH,4434.74,2023-01-28 12:17:15,0,
5084,ACCT_01197,ACCT_01738,WIRE,1271.73,2023-01-28 12:31:46,0,
5085,ACCT_01741,ACCT_01147,ACH,3819.62,2023-01-28 12:39:43,0,
5086,ACCT_01586,ACCT_01138,TRANSFER,27913.26,2023-01-28 12:48:12,1,ALERT_0027
5087,ACCT_01211,ACCT_00037,TRANSFER,2216.57,2023-01-28 13:28:54,0,
5088,ACCT_00125,ACCT_00321,CASH,3082.75,2023-01-28 13:46:04,0,
5089,ACCT_00817,ACCT_01262,ACH,812.04,2023-01-28 13:53:57,0,
5090,ACCT_01382,ACCT_01597,WIRE,51.75,2023-01-28 13:54:09,0,
5091,ACCT_00329,ACCT_01752,ACH,3906.2,2023-01-28 13:59:34,0,
5092,ACCT_00085,ACCT_00588,TRANSFER,3562.37,2023-01-28 14:00:31,0,
5093,ACCT_00417,ACCT_01015,WIRE,2860.02,2023-01-28 14:03:30,0,
5094,ACCT_00870,ACCT_00527,CASH,1127.86,2023-01-28 14:10:43,0,
5095,ACCT_01932,ACCT_00675,WIRE,1513.4,2023-01-28 14:19:32,0,
5096,ACCT_00423,ACCT_01597,TRANSFER,4739.91,2023-01-28 14:22:05,0,
5097,ACCT_01386,ACCT_01327,TRANSFER,4176.24,2023-01-28 14:27:14,0,
5098,ACCT_01584,ACCT_00009,TRANSFER,1376.61,2023-01-28 14:37:41,0,
5099,ACCT_00643,ACCT_01646,TRANSFER,562.12,2023-01-28 14:47:34,0,
5100,ACCT_00867,ACCT_00185,CHECK,4056.86,2023-01-28 14:58:37,0,
5101,ACCT_00405,ACCT_01361,CHECK,2575.35,2023-01-28 15:09:38,0,
5102,ACCT_00862,ACCT_01006,CASH,2306.61,2023-01-28 15:19:05,0,
5103,ACCT_01906,ACCT_00111,CHECK,624.33,2023-01-28 15:23:28,0,
5104,ACCT_00034,ACCT_00193,CHECK,4322.58,2023-01-28 15:24:34,0,
5105,ACCT_01178,ACCT_01277,CASH,4636.26,2023-01-28 15:25:59,0,
5106,ACCT_01177,ACCT_01316,CASH,3882.75,2023-01-28 15:27:10,0,
5107,ACCT_00229,ACCT_01725,CHECK,714.86,2023-01-28 15:32:03,0,
5108,ACCT_01317,ACCT_00399,ACH,4030.77,2023-01-28 15:33:58,0,
5109,ACCT_01461,ACCT_00917,CASH,3851.06,2023-01-28 15:57:31,0,
5110,ACCT_01918,ACCT_00382,CASH,933.2,2023-01-28 16:05:34,0,
5111,ACCT_00146,ACCT_01035,ACH,4387.68,2023-01-28 16:08:55,0,
5112,ACCT_00867,ACCT_01826,WIRE,1203.37,2023-01-28 16:09:24,0,
5113,ACCT_01934,ACCT_01619,TRANSFER,18986.64,2023-01-28 16:11:58,1,ALERT_0005
5114,ACCT_00195,ACCT_01469,CHECK,1418.68,2023-01-28 16:12:56,0,
5115,ACCT_01475,ACCT_01889,CASH,2617.18,2023-01-28 16:18:30,0,
5116,ACCT_01392,ACCT_01466,TRANSFER,3001.43,2023-01-28 16:20:39,0,
5117,ACCT_00378,ACCT_00172,TRANSFER,1216.34,2023-01-28 16:32:47,0,
5118,ACCT_01849,ACCT_01807,TRANSFER,3770.79,2023-01-28 16:37:50,0,
5119,ACCT_01005,ACCT_00221,CASH,2970.92,2023-01-28 16:40:11,0,
5120,ACCT_00057,ACCT_01132,ACH,564.23,2023-01-28 16:48:54,0,
5121,ACCT_00283,ACCT_00237,CHECK,598.78,2023-01-28 16:54:19,0,
5122,ACCT_01870,ACCT_01732,CASH,2798.7,2023-01-28 16:56:21,0,
5123,ACCT_00460,ACCT_00209,CASH,1792.97,2023-01-28 16:57:09,0,
5124,ACCT_01420,ACCT_01579,CHECK,1141.93,2023-01-28 17:13:28,0,
5125,ACCT_00770,ACCT_00925,TRANSFER,3745.57,2023-01-28 17:21:02,0,
5126,ACCT_01417,ACCT_01003,CASH,2668.37,2023-01-28 17:40:33,0,
5127,ACCT_01895,ACCT_00032,CHECK,3782.19,2023-01-28 17:52:06,0,
5128,ACCT_00181,ACCT_01376,TRANSFER,4469.58,2023-01-28 17:58:12,0,
5129,ACCT_01324,ACCT_00350,CASH,479.35,2023-01-28 18:04:03,0,
5130,ACCT_01181,ACCT_00024,TRANSFER,3692.06,2023-01-28 18:34:14,0,
5131,ACCT_01135,ACCT_00453,CHECK,2446.23,2023-01-28 18:34:21,0,
5132,ACCT_00028,ACCT_01509,CASH,4352.1,2023-01-28 18:51:27,0,
5133,ACCT_00555,ACCT_01098,ACH,3660.22,2023-01-28 18:53:03,0,
5134,ACCT_01906,ACCT_01284,WIRE,3519.61,2023-01-28 19:11:43,0,
5135,ACCT_00733,ACCT_00261,TRANSFER,2628.74,2023-01-28 19:17:48,0,
5136,ACCT_00786,ACCT_01094,TRANSFER,374.25,2023-01-28 19:23:13,0,
5137,ACCT_01437,ACCT_01745,WIRE,258.42,2023-01-28 19:26:39,0,
5138,ACCT_00841,ACCT_01234,ACH,2795.73,2023-01-28 19:32:18,0,
5139,ACCT_01288,ACCT_01578,ACH,773.71,2023-01-28 19:32:51,0,
5140,ACCT_00421,ACCT_01818,ACH,3125.55,2023-01-28 19:38:32,0,
5141,ACCT_00456,ACCT_00440,CHECK,1334.97,2023-01-28 19:41:44,0,
5142,ACCT_01087,ACCT_00573,WIRE,1848.47,2023-01-28 19:49:11,0,
5143,ACCT_01527,ACCT_01783,ACH,2035.16,2023-01-28 19:56:12,0,
5144,ACCT_00458,ACCT_00641,WIRE,3079.29,2023-01-28 19:56:17,0,
5145,ACCT_01550,ACCT_01147,ACH,897.76,2023-01-28 19:56:55,0,
5146,ACCT_01432,ACCT_01998,ACH,1985.18,2023-01-28 20:01:43,0,
5147,ACCT_01767,ACCT_01170,TRANSFER,1633.92,2023-01-28 20:06:01,0,
5148,ACCT_00199,ACCT_00622,CASH,225.04,2023-01-28 20:06:07,0,
5149,ACCT_00724,ACCT_00583,CHECK,4781.51,2023-01-28 20:07:14,0,
5150,ACCT_00562,ACCT_00161,CASH,723.95,2023-01-28 20:09:20,0,
5151,ACCT_01019,ACCT_01905,WIRE,3027.25,2023-01-28 20:13:57,0,
5152,ACCT_00247,ACCT_01719,TRANSFER,3951.65,2023-01-28 20:19:26,0,
5153,ACCT_01087,ACCT_00729,ACH,3167.04,2023-01-28 20:29:24,0,
5154,ACCT_00011,ACCT_01731,CASH,781.03,2023-01-28 20:51:31,0,
5155,ACCT_01778,ACCT_00739,CHECK,1910.89,2023-01-28 21:06:08,0,
5156,ACCT_00485,ACCT_01933,TRANSFER,3880.99,2023-01-28 21:07:54,0,
5157,ACCT_00674,ACCT_01794,CASH,2343.29,2023-01-28 21:08:25,0,
5158,ACCT_00225,ACCT_01172,TRANSFER,2458.57,2023-01-28 21:17:17,0,
5159,ACCT_01398,ACCT_01399,CASH,340.8,2023-01-28 21:19:23,0,
5160,ACCT_01210,ACCT_01146,WIRE,618.08,2023-01-28 21:31:41,0,
5161,ACCT_00969,ACCT_00039,WIRE,1763.22,2023-01-28 22:04:17,0,
5162,ACCT_01509,ACCT_01498,CHECK,3414.04,2023-01-28 22:27:11,0,
5163,ACCT_00345,ACCT_01299,TRANSFER,2036.55,2023-01-28 22:39:39,0,
5164,ACCT_01663,ACCT_00825,WIRE,845.94,2023-01-28 22:45:39,0,
5165,ACCT_00259,ACCT_01238,TRANSFER,1653.04,2023-01-28 22:49:44,0,
5166,ACCT_01666,ACCT_00546,WIRE,3853.92,2023-01-28 22:51:48,0,
5167,ACCT_00107,ACCT_00233,WIRE,736.4,2023-01-28 23:21:43,0,
5168,ACCT_00137,ACCT_01797,WIRE,1086.81,2023-01-28 23:26:09,0,
5169,ACCT_00685,ACCT_01636,ACH,2306.85,2023-01-28 23:30:52,0,
5170,ACCT_00784,ACCT_01239,CASH,772.16,2023-01-28 23:43:26,0,
5171,ACCT_00658,ACCT_01690,CASH,2075.46,2023-01-29 00:04:56,0,
5172,ACCT_01097,ACCT_00218,WIRE,1624.06,2023-01-29 00:17:09,0,
5173,ACCT_00215,ACCT_01613,WIRE,4200.28,2023-01-29 00:21:04,0,
5174,ACCT_00405,ACCT_01290,CASH,4301.04,2023-01-29 00:26:48,0,
5175,ACCT_01173,ACCT_01909,CASH,842.93,2023-01-29 00:28:40,0,
5176,ACCT_00194,ACCT_00477,TRANSFER,3029.16,2023-01-29 00:30:13,0,
5177,ACCT_01659,ACCT_01164,CASH,268.18,2023-01-29 00:30:45,0,
5178,ACCT_01217,ACCT_01947,ACH,499.45,2023-01-29 00:35:47,0,
5179,ACCT_01683,ACCT_00697,ACH,1568.92,2023-01-29 00:41:10,0,
5180,ACCT_01218,ACCT_00915,ACH,4142.08,2023-01-29 00:43:46,0,
5181,ACCT_01222,ACCT_01531,CASH,4081.3,2023-01-29 00:44:37,0,
5182,ACCT_01557,ACCT_00897,WIRE,997.78,2023-01-29 00:48:42,0,
5183,ACCT_00700,ACCT_01453,CASH,3967.3,2023-01-29 00:49:19,0,
5184,ACCT_00647,ACCT_00570,CHECK,3405.24,2023-01-29 00:59:35,0,
5185,ACCT_00934,ACCT_01831,ACH,4652.25,2023-01-29 01:06:30,0,
5186,ACCT_01095,ACCT_01583,CASH,1183.74,2023-01-29 01:18:43,0,
5187,ACCT_00156,ACCT_01557,CASH,1226.95,2023-01-29 01:40:05,0,
5188,ACCT_00877,ACCT_01009,ACH,1634.85,2023-01-29 02:06:32,0,
5189,ACCT_00688,ACCT_00409,ACH,4148.26,2023-01-29 02:12:01,0,
